image_name,threshold,IoU,nIoU,Pd,detected_targets,target_components,FA,FA_ppm,Precision,Recall,F1,FP_pixels,GT_pixels,FP_components,target_area,mean_prob_target,mean_prob_bg
XDU637,0.5,0.140625,0.140625,0.3333333333333333,1,3,0.0,0.0,1.0,0.140625,0.2465753424657534,0,64,0,64,0.14101415872573853,1.1275548672529112e-07
XDU996,0.5,0.45161290322580644,0.45161290322580644,1.0,1,1,2.6702880859375e-05,26.702880859375,0.6666666666666666,0.5833333333333334,0.6222222222222222,7,24,2,24,0.555324375629425,3.422438385314308e-05
XDU482,0.5,0.47297297297297297,0.47297297297297297,0.5,1,2,0.0,0.0,1.0,0.47297297297297297,0.6422018348623852,0,74,0,74,0.4815111458301544,4.384744727303769e-07
XDU406,0.5,0.44061302681992337,0.44061302681992337,0.6666666666666666,2,3,0.000232696533203125,232.696533203125,0.6534090909090909,0.575,0.6117021276595743,61,200,2,200,0.557481586933136,0.0002279324398841709
XDU889,0.5,0.4423076923076923,0.4423076923076923,1.0,2,2,9.5367431640625e-05,95.367431640625,0.4791666666666667,0.8518518518518519,0.6133333333333334,25,27,1,27,0.8499271273612976,9.810609481064603e-05
XDU558,0.5,0.6296296296296297,0.6296296296296297,1.0,2,2,1.9073486328125e-05,19.073486328125,0.9107142857142857,0.6710526315789473,0.7727272727272728,5,76,0,76,0.6643099188804626,1.632912244531326e-05
XDU117,0.5,0.375,0.375,1.0,1,1,0.0,0.0,1.0,0.375,0.5454545454545454,0,64,0,64,0.381998211145401,2.2459973934019217e-06
XDU777,0.5,0.0,0.0,0.0,0,1,6.866455078125e-05,68.66455078125,0.0,0.0,0.0,18,24,1,24,1.8148222807212733e-05,7.073674350976944e-05
XDU134,0.5,0.4594594594594595,0.4594594594594595,1.0,1,1,6.4849853515625e-05,64.849853515625,0.5,0.85,0.6296296296296295,17,20,1,20,0.8500608205795288,6.623844092246145e-05
XDU223,0.5,0.33974358974358976,0.33974358974358976,0.3333333333333333,1,3,7.62939453125e-06,7.62939453125,0.9636363636363636,0.34415584415584416,0.5071770334928231,2,154,0,154,0.34036046266555786,7.914426532806829e-06
XDU943,0.5,0.33707865168539325,0.33707865168539325,0.5,1,2,0.000209808349609375,209.808349609375,0.35294117647058826,0.8823529411764706,0.5042016806722689,55,34,4,34,0.8795084953308105,0.00022674792853649706
XDU762,0.5,0.7323943661971831,0.7323943661971831,1.0,2,2,3.4332275390625e-05,34.332275390625,0.8524590163934426,0.8387096774193549,0.8455284552845529,9,62,0,62,0.8443215489387512,3.411720899748616e-05
XDU662,0.5,0.6829268292682927,0.6829268292682927,1.0,1,1,3.0517578125e-05,30.517578125,0.7777777777777778,0.8484848484848485,0.8115942028985507,8,33,0,33,0.8410640358924866,2.9367138267843984e-05
XDU54,0.5,0.7142857142857143,0.7142857142857143,1.0,2,2,3.0517578125e-05,30.517578125,0.8620689655172413,0.8064516129032258,0.8333333333333334,8,62,0,62,0.8080687522888184,3.274753180448897e-05
XDU685,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,17,0,17,1.5267837625287939e-06,3.5622459108708426e-05
XDU167,0.5,0.9259259259259259,0.9259259259259259,1.0,1,1,7.62939453125e-06,7.62939453125,0.9259259259259259,1.0,0.9615384615384615,2,25,0,25,0.9988109469413757,8.493482710036915e-06
XDU489,0.5,0.7096774193548387,0.7096774193548387,1.0,2,2,1.9073486328125e-05,19.073486328125,0.9295774647887324,0.75,0.830188679245283,5,88,0,88,0.745798647403717,2.0073988707736135e-05
XDU505,0.5,0.13756613756613756,0.13756613756613756,0.5,1,2,2.6702880859375e-05,26.702880859375,0.7878787878787878,0.14285714285714285,0.24186046511627907,7,182,0,182,0.14497439563274384,2.6418036213726737e-05
XDU527,0.5,0.6,0.6,1.0,1,1,2.288818359375e-05,22.88818359375,0.75,0.75,0.75,6,24,1,24,0.7339174151420593,2.1217152607277967e-05
XDU817,0.5,0.6,0.6,1.0,2,2,1.1444091796875e-05,11.444091796875,0.8571428571428571,0.6666666666666666,0.75,3,27,0,27,0.6801284551620483,1.250657169293845e-05
XDU253,0.5,0.6031746031746031,0.6031746031746031,1.0,1,1,7.62939453125e-05,76.2939453125,0.7916666666666666,0.7169811320754716,0.7524752475247525,20,106,7,106,0.7227231860160828,0.00014771670976188034
XDU193,0.5,0.5829596412556054,0.5829596412556054,1.0,1,1,0.0,0.0,1.0,0.5829596412556054,0.7365439093484419,0,223,0,223,0.5626150369644165,2.400768607913051e-06
XDU597,0.5,0.5688073394495413,0.5688073394495413,1.0,3,3,3.814697265625e-05,38.14697265625,0.8611111111111112,0.6262626262626263,0.7251461988304094,10,99,0,99,0.6214389204978943,4.285296017769724e-05
XDU151,0.5,0.0,0.0,0.0,0,1,0.00016021728515625,160.21728515625,0.0,0.0,0.0,42,38,4,38,0.04491465166211128,0.00018750854360405356
XDU404,0.5,0.5,0.5,1.0,1,1,1.9073486328125e-05,19.073486328125,0.5454545454545454,0.8571428571428571,0.6666666666666665,5,7,0,7,0.8876593708992004,1.8859072952182032e-05
XDU596,0.5,0.6,0.6,1.0,2,2,1.9073486328125e-05,19.073486328125,0.84375,0.675,0.75,5,40,0,40,0.6750704646110535,1.7806192772695795e-05
XDU97,0.5,0.0,0.0,0.0,0,1,4.57763671875e-05,45.7763671875,0.0,0.0,0.0,12,40,2,40,8.381784937228076e-06,5.221468018135056e-05
XDU321,0.5,0.425,0.425,1.0,2,2,9.5367431640625e-05,95.367431640625,0.6710526315789473,0.5368421052631579,0.5964912280701754,25,95,2,95,0.5408109426498413,9.868792403722182e-05
XDU279,0.5,0.29850746268656714,0.29850746268656714,1.0,1,1,0.000110626220703125,110.626220703125,0.40816326530612246,0.5263157894736842,0.45977011494252873,29,38,3,38,0.5167393684387207,0.00012666074326261878
XDU93,0.5,0.891566265060241,0.891566265060241,1.0,1,1,3.814697265625e-06,3.814697265625,0.9866666666666667,0.9024390243902439,0.9426751592356688,1,82,0,82,0.8722753524780273,8.20874538476346e-06
XDU205,0.5,0.5957446808510638,0.5957446808510638,1.0,1,1,1.9073486328125e-05,19.073486328125,0.8484848484848485,0.6666666666666666,0.7466666666666666,5,42,0,42,0.6615293025970459,1.7428792489226907e-05
XDU9,0.5,0.028169014084507043,0.028169014084507043,1.0,1,1,0.00075531005859375,755.31005859375,0.029411764705882353,0.4,0.0547945205479452,198,15,2,15,0.40000152587890625,0.0007500883075408638
XDU219,0.5,0.45569620253164556,0.45569620253164556,0.5,2,4,0.0,0.0,1.0,0.45569620253164556,0.6260869565217391,0,79,0,79,0.466654896736145,7.878429073571169e-07
XDU674,0.5,0.9583333333333334,0.9583333333333334,1.0,2,2,3.814697265625e-06,3.814697265625,0.9583333333333334,1.0,0.9787234042553191,1,23,0,23,0.9721908569335938,9.543337000650354e-06
XDU501,0.5,0.5,0.5,1.0,1,1,2.6702880859375e-05,26.702880859375,0.6666666666666666,0.6666666666666666,0.6666666666666666,7,21,0,21,0.6815990805625916,2.6496642021811567e-05
XDU316,0.5,0.7,0.7,1.0,2,2,3.0517578125e-05,30.517578125,0.9191919191919192,0.7459016393442623,0.823529411764706,8,122,0,122,0.7410851120948792,3.2037478376878425e-05
XDU343,0.5,0.0,0.0,0.0,0,1,0.00011444091796875,114.44091796875,0.0,0.0,0.0,30,13,7,13,0.008300996385514736,0.0001249015622306615
XDU885,0.5,0.6,0.6,1.0,1,1,7.62939453125e-06,7.62939453125,0.8571428571428571,0.6666666666666666,0.75,2,18,0,18,0.638383150100708,8.261157745437231e-06
XDU426,0.5,0.0,0.0,0.0,0,1,0.0001220703125,122.0703125,0.0,0.0,0.0,32,288,4,288,0.0001672927028266713,0.00011382832599338144
XDU485,0.5,0.41333333333333333,0.41333333333333333,1.0,1,1,0.00011444091796875,114.44091796875,0.5081967213114754,0.6888888888888889,0.5849056603773585,30,45,1,45,0.6880359649658203,0.00011112447100458667
XDU850,0.5,0.03686635944700461,0.03686635944700461,0.0,0,2,0.000408172607421875,408.172607421875,0.06956521739130435,0.07272727272727272,0.07111111111111111,107,110,6,110,0.07783792912960052,0.0003996466984972358
XDU516,0.5,0.24545454545454545,0.24545454545454545,0.5,1,2,3.814697265625e-05,38.14697265625,0.7297297297297297,0.27,0.39416058394160586,10,100,0,100,0.2715069055557251,4.32436318078544e-05
XDU216,0.5,0.8214285714285714,0.8214285714285714,1.0,1,1,3.814697265625e-06,3.814697265625,0.9583333333333334,0.8518518518518519,0.9019607843137256,1,27,0,27,0.8267203569412231,3.678761004266562e-06
XDU160,0.5,0.42857142857142855,0.42857142857142855,1.0,1,1,3.814697265625e-06,3.814697265625,0.9375,0.4411764705882353,0.6,1,34,0,34,0.4436894953250885,3.7153904486331157e-06
XDU176,0.5,0.9,0.9,1.0,1,1,0.0,0.0,1.0,0.9,0.9473684210526316,0,10,0,10,0.9002264142036438,3.703396700416306e-08
XDU504,0.5,0.6681034482758621,0.6681034482758621,0.5,1,2,6.103515625e-05,61.03515625,0.9064327485380117,0.7175925925925926,0.8010335917312661,16,216,0,216,0.7089130878448486,5.508344111149199e-05
XDU883,0.5,0.625,0.625,1.0,1,1,7.62939453125e-06,7.62939453125,0.7142857142857143,0.8333333333333334,0.7692307692307692,2,6,0,6,0.8333260416984558,7.694129635638092e-06
XDU244,0.5,0.7857142857142857,0.7857142857142857,1.0,2,2,7.62939453125e-06,7.62939453125,0.9428571428571428,0.825,0.88,2,40,1,40,0.8205268979072571,1.7728720195009373e-05
XDU919,0.5,0.6455696202531646,0.6455696202531646,0.75,3,4,2.288818359375e-05,22.88818359375,0.8947368421052632,0.6986301369863014,0.7846153846153846,6,73,1,73,0.6997491717338562,2.443896300974302e-05
XDU781,0.5,0.5757575757575758,0.5757575757575758,1.0,1,1,5.340576171875e-05,53.40576171875,0.5757575757575758,1.0,0.7307692307692308,14,19,0,19,0.9896373748779297,5.349993807612918e-05
XDU369,0.5,0.38125,0.38125,1.0,1,1,0.00020599365234375,205.99365234375,0.5304347826086957,0.5754716981132075,0.5520361990950227,54,106,2,106,0.5277421474456787,0.0002167714264942333
XDU398,0.5,0.5272727272727272,0.5272727272727272,1.0,2,2,8.392333984375e-05,83.92333984375,0.5686274509803921,0.8787878787878788,0.6904761904761905,22,33,0,33,0.8774800300598145,8.413744944846258e-05
XDU441,0.5,0.41935483870967744,0.41935483870967744,0.5,1,2,1.1444091796875e-05,11.444091796875,0.9285714285714286,0.43333333333333335,0.5909090909090909,3,90,0,90,0.431352823972702,1.5868137779762037e-05
XDU75,0.5,0.875,0.875,1.0,1,1,0.0,0.0,1.0,0.875,0.9333333333333333,0,16,0,16,0.8145363330841064,3.123586111541954e-06
XDU240,0.5,0.7619047619047619,0.7619047619047619,1.0,1,1,3.814697265625e-06,3.814697265625,0.9696969696969697,0.7804878048780488,0.8648648648648648,1,41,0,41,0.7915611267089844,7.184905371104833e-06
XDU805,0.5,0.625,0.625,1.0,2,2,3.0517578125e-05,30.517578125,0.7142857142857143,0.8333333333333334,0.7692307692307692,8,24,0,24,0.8331747055053711,3.383307557669468e-05
XDU108,0.5,0.7105263157894737,0.7105263157894737,1.0,1,1,0.0,0.0,1.0,0.7105263157894737,0.8307692307692308,0,38,0,38,0.6859875917434692,7.023888883850304e-06
XDU709,0.5,0.0,0.0,0.0,0,1,0.00011444091796875,114.44091796875,0.0,0.0,0.0,30,31,3,31,2.436813019812689e-06,0.00011319090117467567
XDU352,0.5,0.8831168831168831,0.8831168831168831,1.0,3,3,3.814697265625e-06,3.814697265625,0.9855072463768116,0.8947368421052632,0.9379310344827586,1,76,0,76,0.8800244331359863,4.4864232222607825e-06
XDU747,0.5,0.24,0.24,1.0,1,1,6.866455078125e-05,68.66455078125,0.25,0.8571428571428571,0.3870967741935483,18,7,3,7,0.8573015332221985,7.38106100470759e-05
XDU209,0.5,0.6785714285714286,0.6785714285714286,1.0,1,1,0.0,0.0,1.0,0.6785714285714286,0.8085106382978724,0,28,0,28,0.687900185585022,1.2008311500721902e-07
XDU845,0.5,0.6470588235294118,0.6470588235294118,1.0,1,1,1.1444091796875e-05,11.444091796875,0.7857142857142857,0.7857142857142857,0.7857142857142857,3,14,0,14,0.7857864499092102,1.1278464626229834e-05
XDU557,0.5,0.8230088495575221,0.8230088495575221,1.0,2,2,0.0,0.0,1.0,0.8230088495575221,0.9029126213592232,0,113,0,113,0.8231561779975891,1.8951467382066767e-06
XDU775,0.5,0.7272727272727273,0.7272727272727273,1.0,1,1,1.9073486328125e-05,19.073486328125,0.7619047619047619,0.9411764705882353,0.8421052631578947,5,17,0,17,0.9294254779815674,1.9819028238998726e-05
XDU56,0.5,0.45,0.45,1.0,1,1,0.0,0.0,1.0,0.45,0.6206896551724138,0,20,0,20,0.4496142864227295,4.690471655521833e-08
XDU657,0.5,0.84,0.84,1.0,1,1,0.0,0.0,1.0,0.84,0.9130434782608696,0,25,0,25,0.8406282067298889,7.327815865210141e-08
XDU753,0.5,0.6551724137931034,0.6551724137931034,1.0,1,1,2.288818359375e-05,22.88818359375,0.76,0.8260869565217391,0.7916666666666667,6,23,0,23,0.820329487323761,2.266213959956076e-05
XDU788,0.5,0.6120689655172413,0.6120689655172413,0.875,7,8,0.0001220703125,122.0703125,0.6893203883495146,0.8452380952380952,0.7593582887700535,32,84,0,84,0.8394817113876343,0.00012013143714284524
XDU682,0.5,0.618421052631579,0.618421052631579,1.0,1,1,8.7738037109375e-05,87.738037109375,0.6714285714285714,0.8867924528301887,0.7642276422764227,23,53,1,53,0.8913154602050781,8.697549492353573e-05
XDU794,0.5,0.2916666666666667,0.2916666666666667,1.0,1,1,6.103515625e-05,61.03515625,0.30434782608695654,0.875,0.4516129032258065,16,8,3,8,0.8748611211776733,5.753482400905341e-05
XDU877,0.5,0.46357615894039733,0.46357615894039733,1.0,1,1,0.00025177001953125,251.77001953125,0.5147058823529411,0.8235294117647058,0.6334841628959276,66,85,3,85,0.8190990686416626,0.0002599231374915689
XDU421,0.5,0.8571428571428571,0.8571428571428571,1.0,1,1,1.1444091796875e-05,11.444091796875,0.9230769230769231,0.9230769230769231,0.9230769230769231,3,39,0,39,0.9131803512573242,1.0427654160594102e-05
XDU733,0.5,0.10810810810810811,0.10810810810810811,1.0,1,1,0.000244140625,244.140625,0.1111111111111111,0.8,0.19512195121951217,64,10,1,10,0.7971091866493225,0.00024260699865408242
XDU546,0.5,0.7213114754098361,0.7213114754098361,1.0,1,1,1.1444091796875e-05,11.444091796875,0.9361702127659575,0.7586206896551724,0.8380952380952381,3,58,0,58,0.7523307800292969,1.6152553143911064e-05
XDU999,0.5,0.34782608695652173,0.34782608695652173,1.0,1,1,4.1961669921875e-05,41.961669921875,0.42105263157894735,0.6666666666666666,0.5161290322580646,11,12,2,12,0.6725230813026428,5.057162343291566e-05
XDU5,0.5,0.782608695652174,0.782608695652174,1.0,2,2,0.0,0.0,1.0,0.782608695652174,0.878048780487805,0,23,0,23,0.7603626847267151,3.731433295683928e-08
XDU63,0.5,0.30666666666666664,0.30666666666666664,1.0,1,1,0.000164031982421875,164.031982421875,0.3484848484848485,0.71875,0.4693877551020408,43,32,3,32,0.6446429491043091,0.00018977766740135849
XDU966,0.5,0.7435897435897436,0.7435897435897436,1.0,1,1,1.52587890625e-05,15.2587890625,0.8787878787878788,0.8285714285714286,0.8529411764705883,4,35,0,35,0.8444874882698059,1.5295392586267553e-05
XDU922,0.5,0.5,0.5,1.0,1,1,3.814697265625e-05,38.14697265625,0.6428571428571429,0.6923076923076923,0.6666666666666666,10,26,1,26,0.6717051267623901,4.129276567255147e-05
XDU789,0.5,0.6888888888888889,0.6888888888888889,1.0,1,1,1.1444091796875e-05,11.444091796875,0.9117647058823529,0.7380952380952381,0.8157894736842106,3,42,0,42,0.7326963543891907,1.1840482329716906e-05
XDU295,0.5,0.2717391304347826,0.2717391304347826,0.5,1,2,0.0,0.0,1.0,0.2717391304347826,0.4273504273504273,0,92,0,92,0.2757931649684906,7.77338371449332e-08
XDU863,0.5,0.7230769230769231,0.7230769230769231,1.0,1,1,5.340576171875e-05,53.40576171875,0.7704918032786885,0.9215686274509803,0.8392857142857142,14,51,1,51,0.9202263951301575,5.214038901613094e-05
XDU578,0.5,0.0,0.0,0.0,0,3,0.0001373291015625,137.3291015625,0.0,0.0,0.0,36,590,3,590,5.381381384950146e-08,0.00013735084212385118
XDU743,0.5,0.13157894736842105,0.13157894736842105,0.5,1,2,0.000194549560546875,194.549560546875,0.22727272727272727,0.23809523809523808,0.23255813953488372,51,63,1,63,0.23555609583854675,0.00019151387095917016
XDU46,0.5,0.16883116883116883,0.16883116883116883,0.5,1,2,0.0,0.0,1.0,0.16883116883116883,0.2888888888888889,0,77,0,77,0.1684432029724121,4.36233946743414e-08
XDU115,0.5,0.7692307692307693,0.7692307692307693,1.0,1,1,0.0,0.0,1.0,0.7692307692307693,0.8695652173913044,0,13,0,13,0.7751529216766357,5.814305126250474e-08
XDU876,0.5,0.75,0.75,1.0,1,1,7.62939453125e-06,7.62939453125,0.75,1.0,0.8571428571428571,2,6,0,6,0.9745270609855652,1.0709539310482796e-05
XDU932,0.5,0.7010309278350515,0.7010309278350515,1.0,2,2,4.1961669921875e-05,41.961669921875,0.8607594936708861,0.7906976744186046,0.8242424242424243,11,86,0,86,0.8023098111152649,4.169121166341938e-05
XDU289,0.5,0.0,0.0,0.0,0,1,0.000152587890625,152.587890625,0.0,0.0,0.0,40,108,6,108,2.676108294963342e-07,0.00015573202108498663
XDU855,0.5,0.5409836065573771,0.5409836065573771,1.0,1,1,7.62939453125e-06,7.62939453125,0.9428571428571428,0.559322033898305,0.7021276595744681,2,59,0,59,0.5480766296386719,5.702871476387372e-06
XDU933,0.5,0.45901639344262296,0.45901639344262296,0.6666666666666666,2,3,7.62939453125e-06,7.62939453125,0.9333333333333333,0.4745762711864407,0.6292134831460674,2,59,0,59,0.47669509053230286,7.585095318063395e-06
XDU517,0.5,0.7,0.7,1.0,1,1,0.0,0.0,1.0,0.7,0.8235294117647058,0,10,0,10,0.7044700980186462,2.3760986067600243e-08
XDU329,0.5,0.7142857142857143,0.7142857142857143,1.0,1,1,0.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0,14,0,14,0.7170001864433289,6.983890443734708e-08
XDU3,0.5,0.3673469387755102,0.3673469387755102,1.0,1,1,6.4849853515625e-05,64.849853515625,0.5142857142857142,0.5625,0.5373134328358209,17,32,1,32,0.5579618811607361,6.477134593296796e-05
XDU451,0.5,0.3384615384615385,0.3384615384615385,0.3333333333333333,1,3,0.0,0.0,1.0,0.3384615384615385,0.5057471264367815,0,65,0,65,0.33718258142471313,1.0997365507137147e-06
XDU694,0.5,0.7631578947368421,0.7631578947368421,1.0,2,2,3.814697265625e-06,3.814697265625,0.9666666666666667,0.7837837837837838,0.8656716417910447,1,37,0,37,0.7781301736831665,5.739317202824168e-06
XDU878,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,329,0,329,0.005754163023084402,1.5418874681927264e-05
XDU259,0.5,0.0,0.0,0.0,0,1,4.9591064453125e-05,49.591064453125,0.0,0.0,0.0,13,92,1,92,6.184738765568909e-08,4.600584361469373e-05
XDU708,0.5,0.7761194029850746,0.7761194029850746,1.0,1,1,4.57763671875e-05,45.7763671875,0.8125,0.9454545454545454,0.8739495798319329,12,55,0,55,0.9428606033325195,4.646948218578473e-05
XDU442,0.5,0.0,0.0,0.0,0,1,8.0108642578125e-05,80.108642578125,0.0,0.0,0.0,21,41,2,41,7.175722566898912e-05,7.64361466281116e-05
XDU829,0.5,0.3888888888888889,0.3888888888888889,1.0,1,1,0.00011444091796875,114.44091796875,0.4117647058823529,0.875,0.56,30,24,1,24,0.876789391040802,0.00011614814138738438
XDU833,0.5,0.6153846153846154,0.6153846153846154,1.0,1,1,9.1552734375e-05,91.552734375,0.6666666666666666,0.8888888888888888,0.761904761904762,24,54,2,54,0.8861817717552185,0.00010846249642781913
XDU648,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,103,0,103,4.09114697674795e-08,5.016305749450112e-06
XDU381,0.5,0.5967741935483871,0.5967741935483871,1.0,1,1,3.814697265625e-06,3.814697265625,0.9736842105263158,0.6065573770491803,0.7474747474747474,1,61,0,61,0.6022736430168152,4.148356765654171e-06
XDU868,0.5,0.72,0.72,1.0,1,1,7.62939453125e-06,7.62939453125,0.9,0.782608695652174,0.8372093023255814,2,23,0,23,0.7980954647064209,6.2600743149232585e-06
XDU803,0.5,0.5588235294117647,0.5588235294117647,1.0,1,1,1.52587890625e-05,15.2587890625,0.8260869565217391,0.6333333333333333,0.7169811320754716,4,30,0,30,0.6205511093139648,1.4654070582764689e-05
XDU673,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,9,0,9,0.01637936197221279,4.832273589272518e-06
XDU415,0.5,0.12525667351129363,0.12525667351129363,0.0,0,2,0.000392913818359375,392.913818359375,0.3719512195121951,0.15885416666666666,0.22262773722627738,103,384,3,384,0.16149069368839264,0.00040468820952810347
XDU997,0.5,0.0,0.0,0.0,0,1,1.9073486328125e-05,19.073486328125,0.0,0.0,0.0,5,1065,1,1065,3.0585604804400646e-07,2.3731588953523897e-05
XDU667,0.5,0.17894736842105263,0.17894736842105263,1.0,1,1,0.000179290771484375,179.290771484375,0.265625,0.3541666666666667,0.30357142857142855,47,48,3,48,0.35395094752311707,0.00018673535669222474
XDU968,0.5,0.0,0.0,0.0,0,1,1.52587890625e-05,15.2587890625,0.0,0.0,0.0,4,31,2,31,8.03956572781317e-06,2.9031309168203734e-05
XDU169,0.5,0.43661971830985913,0.43661971830985913,1.0,2,2,0.0,0.0,1.0,0.43661971830985913,0.607843137254902,0,71,0,71,0.42887771129608154,3.981646301554065e-08
XDU525,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,0.0,0.0,1.0,0.6666666666666666,0.8,0,12,0,12,0.6809294819831848,1.10714189816008e-07
XDU164,0.5,0.8666666666666667,0.8666666666666667,1.0,1,1,0.0,0.0,1.0,0.8666666666666667,0.9285714285714286,0,30,0,30,0.8651736974716187,1.1277612799176495e-07
XDU704,0.5,0.3108108108108108,0.3108108108108108,0.5,1,2,1.52587890625e-05,15.2587890625,0.8518518518518519,0.32857142857142857,0.4742268041237114,4,70,0,70,0.3341430127620697,3.6093850212637335e-05
XDU711,0.5,0.47619047619047616,0.47619047619047616,1.0,4,4,7.2479248046875e-05,72.479248046875,0.5128205128205128,0.8695652173913043,0.6451612903225806,19,23,2,23,0.8552191257476807,7.061561336740851e-05
XDU111,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,0.0,0.0,1.0,0.6666666666666666,0.8,0,9,0,9,0.7382274270057678,4.588293833762691e-08
XDU354,0.5,0.7333333333333333,0.7333333333333333,1.0,1,1,3.814697265625e-06,3.814697265625,0.9565217391304348,0.7586206896551724,0.8461538461538461,1,29,0,29,0.7726965546607971,3.5846803712047404e-06
XDU927,0.5,0.5192307692307693,0.5192307692307693,1.0,2,2,1.9073486328125e-05,19.073486328125,0.84375,0.574468085106383,0.6835443037974684,5,47,0,47,0.6155011057853699,2.2881655240780674e-05
XDU758,0.5,0.4166666666666667,0.4166666666666667,1.0,1,1,2.288818359375e-05,22.88818359375,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,6,0,6,0.833306074142456,2.2046217054594308e-05
XDU87,0.5,0.42424242424242425,0.42424242424242425,1.0,1,1,0.0,0.0,1.0,0.42424242424242425,0.5957446808510638,0,33,0,33,0.4418715834617615,3.655096065813268e-07
XDU697,0.5,0.5180722891566265,0.5180722891566265,1.0,1,1,1.1444091796875e-05,11.444091796875,0.9347826086956522,0.5375,0.6825396825396824,3,80,0,80,0.5325281023979187,1.193505886476487e-05
XDU957,0.5,0.2961165048543689,0.2961165048543689,1.0,1,1,0.000484466552734375,484.466552734375,0.324468085106383,0.7721518987341772,0.45692883895131087,127,79,4,79,0.7822597622871399,0.00048430560855194926
XDU49,0.5,0.0,0.0,0.0,0,1,3.4332275390625e-05,34.332275390625,0.0,0.0,0.0,9,63,4,63,5.139932454767404e-06,6.267089338507503e-05
XDU563,0.5,0.1917808219178082,0.1917808219178082,1.0,1,1,0.00020599365234375,205.99365234375,0.20588235294117646,0.7368421052631579,0.32183908045977005,54,19,3,19,0.7245004773139954,0.00020688996301032603
XDU954,0.5,0.75,0.75,1.0,1,1,3.814697265625e-06,3.814697265625,0.9473684210526315,0.782608695652174,0.8571428571428571,1,23,0,23,0.8091045618057251,3.858412583213067e-06
XDU45,0.5,0.6078431372549019,0.6078431372549019,1.0,2,2,6.866455078125e-05,68.66455078125,0.6326530612244898,0.9393939393939394,0.7560975609756098,18,33,2,33,0.9285253882408142,7.02188117429614e-05
XDU429,0.5,0.6339622641509434,0.6339622641509434,1.0,1,1,1.1444091796875e-05,11.444091796875,0.9824561403508771,0.6412213740458015,0.7759815242494226,3,262,0,262,0.623721718788147,2.0315654182923026e-05
