image_name,threshold,IoU,nIoU,Pd,detected_targets,target_components,FA,FA_ppm,Precision,Recall,F1,FP_pixels,GT_pixels,FP_components,target_area,mean_prob_target,mean_prob_bg
Misc_316,0.5,0.581081081081081,0.581081081081081,1.0,2,2,0.00041655704639130054,416.55704639130056,0.6935483870967742,0.7818181818181819,0.7350427350427351,19,55,1,55,0.7976717948913574,0.0004252013750374317
Misc_343,0.5,0.7272727272727273,0.7272727272727273,1.0,1,1,0.0,0.0,1.0,0.7272727272727273,0.8421052631578948,0,11,0,11,0.7455940842628479,1.3853176028533198e-07
Misc_264,0.5,0.9333333333333333,0.9333333333333333,1.0,1,1,0.0,0.0,1.0,0.9333333333333333,0.9655172413793104,0,15,0,15,0.9250373244285583,1.603344372824722e-07
Misc_274,0.5,0.7142857142857143,0.7142857142857143,1.0,1,1,0.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0,14,0,14,0.708351194858551,1.2346731637080666e-07
Misc_154,0.5,0.5,0.5,1.0,1,1,0.0,0.0,1.0,0.5,0.6666666666666666,0,16,0,16,0.4852239489555359,5.692399554391159e-06
Misc_174,0.5,0.6,0.6,1.0,1,1,0.0,0.0,1.0,0.6,0.7499999999999999,0,10,0,10,0.594829261302948,3.266850683303346e-07
Misc_238,0.5,0.07575757575757576,0.07575757575757576,1.0,1,1,0.0014303082314238717,1430.3082314238718,0.07692307692307693,0.8333333333333334,0.14084507042253522,120,12,2,12,0.8252909779548645,0.0014575807144865394
Misc_23,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,0.0001,100.0,0.6666666666666666,1.0,0.8,3,6,0,6,0.9999527931213379,0.00010100725194206461
Misc_270,0.5,0.7083333333333334,0.7083333333333334,1.0,1,1,0.0,0.0,1.0,0.7083333333333334,0.8292682926829268,0,24,0,24,0.6949788928031921,2.7153555492986925e-07
Misc_110,0.5,0.0,0.0,0.0,0,1,0.0005266484095218032,526.6484095218032,0.0,0.0,0.0,35,73,1,73,8.774532761890441e-05,0.000515277381055057
Misc_413,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,4.753002313127793e-05,47.53002313127793,0.6666666666666666,1.0,0.8,3,6,0,6,0.9997852444648743,5.072855492471717e-05
Misc_345,0.5,0.6976744186046512,0.6976744186046512,1.0,1,1,9.648370497427101e-05,96.483704974271,0.7692307692307693,0.8823529411764706,0.8219178082191781,9,34,1,34,0.8907799124717712,0.00011032783368136734
Misc_205,0.5,0.4117647058823529,0.4117647058823529,1.0,1,1,0.00023694677160023694,236.94677160023693,0.5,0.7,0.5833333333333334,14,20,1,20,0.6893890500068665,0.00023607791808899492
Misc_243,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,57,0,57,0.013805723749101162,2.2543491695614648e-07
Misc_387,0.5,0.040625,0.040625,1.0,1,1,0.007181115798454756,7181.115798454756,0.04113924050632911,0.7647058823529411,0.07807807807807808,606,34,1,34,0.7913598418235779,0.007786017842590809
Misc_258,0.5,0.8,0.8,1.0,1,1,0.0,0.0,1.0,0.8,0.888888888888889,0,10,0,10,0.8166428804397583,4.359490617389383e-07
Misc_95,0.5,0.8245614035087719,0.8245614035087719,1.0,1,1,7.640148982905167e-05,76.40148982905167,0.9215686274509803,0.8867924528301887,0.9038461538461539,4,53,0,53,0.8985537886619568,9.476581908529624e-05
Misc_277,0.5,0.3953488372093023,0.3953488372093023,0.6666666666666666,2,3,0.00036983103344659406,369.83103344659406,0.68,0.4857142857142857,0.5666666666666667,16,70,1,70,0.4802676737308502,0.00042023960850201547
Misc_116,0.5,0.15584415584415584,0.15584415584415584,1.0,1,1,0.0010870327512448278,1087.0327512448278,0.16216216216216217,0.8,0.2696629213483146,62,15,1,15,0.8478252291679382,0.0010849760146811604
Misc_229,0.5,0.6851851851851852,0.6851851851851852,1.0,1,1,0.0,0.0,1.0,0.6851851851851852,0.8131868131868133,0,54,0,54,0.6715071201324463,9.189514457830228e-06
Misc_145,0.5,0.8888888888888888,0.8888888888888888,1.0,2,2,1.879840589518009e-05,18.79840589518009,0.9411764705882353,0.9411764705882353,0.9411764705882353,1,17,0,17,0.9391975402832031,2.5824176191235892e-05
Misc_34,0.5,0.7272727272727273,0.7272727272727273,1.0,1,1,0.0,0.0,1.0,0.7272727272727273,0.8421052631578948,0,55,0,55,0.7207030057907104,6.480941920017358e-06
Misc_156,0.5,0.0,0.0,0.0,0,1,0.00706547338671691,7065.473386716911,0.0,0.0,0.0,420,19,1,19,0.004274727310985327,0.006998293101787567
Misc_209,0.5,0.2777777777777778,0.2777777777777778,1.0,2,2,0.00031540766440624505,315.40766440624503,0.3191489361702128,0.6818181818181818,0.43478260869565216,32,22,1,22,0.6694130301475525,0.0003394352097529918
Misc_25,0.5,0.7058823529411765,0.7058823529411765,1.0,1,1,0.0,0.0,1.0,0.7058823529411765,0.8275862068965517,0,34,0,34,0.7084028720855713,9.693626878970463e-08
Misc_47,0.5,0.8888888888888888,0.8888888888888888,1.0,1,1,0.0,0.0,1.0,0.8888888888888888,0.9411764705882353,0,9,0,9,0.9034630656242371,4.09753866392748e-08
Misc_357,0.5,0.0,0.0,0.0,0,1,0.003004627981488074,3004.627981488074,0.0,0.0,0.0,211,26,2,26,1.0731264410424046e-05,0.0030165845528244972
Misc_349,0.5,0.0,0.0,0.0,0,1,0.00037176753594664043,371.7675359466404,0.0,0.0,0.0,34,52,1,52,7.234521035570651e-06,0.0003669387078844011
Misc_395,0.5,0.813953488372093,0.813953488372093,1.0,1,1,4.4317073891334535e-05,44.31707389133454,0.8536585365853658,0.9459459459459459,0.8974358974358975,6,37,1,37,0.9486657381057739,3.788817411987111e-05
Misc_346,0.5,0.15,0.15,1.0,1,1,0.0008182518290335001,818.2518290335001,0.15,1.0,0.2608695652173913,51,9,1,9,0.8575732707977295,0.0008554246742278337
Misc_43,0.5,0.07468879668049792,0.07468879668049792,1.0,1,1,0.0038833937029813317,3883.393702981332,0.07468879668049792,1.0,0.138996138996139,223,18,2,18,0.9526560306549072,0.004014636855572462
Misc_66,0.5,0.5555555555555556,0.5555555555555556,1.0,1,1,0.0,0.0,1.0,0.5555555555555556,0.7142857142857143,0,18,0,18,0.5653607845306396,1.335567674232152e-07
Misc_92,0.5,0.0,0.0,0.0,0,1,0.0009096106866261241,909.6106866261241,0.0,0.0,0.0,70,48,2,48,4.413664100866299e-07,0.0009355653892271221
Misc_176,0.5,0.5238095238095238,0.5238095238095238,1.0,1,1,0.0,0.0,1.0,0.5238095238095238,0.6875000000000001,0,21,0,21,0.542639434337616,1.4488298916148779e-07
Misc_129,0.5,0.875,0.875,1.0,1,1,1.4063313035284852e-05,14.063313035284851,0.9722222222222222,0.8974358974358975,0.9333333333333333,1,39,1,39,0.9199950098991394,3.0189086828613654e-05
Misc_15,0.5,0.6444444444444445,0.6444444444444445,1.0,2,2,0.0,0.0,1.0,0.6444444444444445,0.7837837837837839,0,45,0,45,0.6655705571174622,5.495668347066385e-07
Misc_29,0.5,0.0,0.0,0.0,0,4,9.46969696969697e-05,94.6969696969697,0.0,0.0,0.0,8,403,1,403,6.973347126404406e-07,8.943140710471198e-05
Misc_248,0.5,0.7222222222222222,0.7222222222222222,1.0,1,1,0.0,0.0,1.0,0.7222222222222222,0.8387096774193548,0,36,0,36,0.7223432064056396,2.816884261847008e-06
Misc_235,0.5,0.13793103448275862,0.13793103448275862,1.0,1,1,0.00027189124350259896,271.89124350259897,0.19047619047619047,0.3333333333333333,0.24242424242424246,17,12,1,12,0.36054959893226624,0.0002792196464724839
Misc_423,0.5,0.6,0.6,1.0,1,1,0.0,0.0,1.0,0.6,0.7499999999999999,0,25,0,25,0.6527777910232544,3.258709284637007e-07
Misc_374,0.5,0.3047619047619048,0.3047619047619048,1.0,1,1,0.0011198945981554676,1119.8945981554675,0.32,0.8648648648648649,0.46715328467153283,68,37,1,37,0.8488003015518188,0.0011539454571902752
Misc_194,0.5,0.6842105263157895,0.6842105263157895,1.0,1,1,0.0,0.0,1.0,0.6842105263157895,0.8125000000000001,0,19,0,19,0.6818576455116272,3.287041181465611e-06
Misc_220,0.5,0.7222222222222222,0.7222222222222222,1.0,1,1,0.0,0.0,1.0,0.7222222222222222,0.8387096774193548,0,18,0,18,0.724795937538147,8.696276410091741e-08
Misc_347,0.5,0.8,0.8,1.0,1,1,1.5149678826808872e-05,15.149678826808872,0.8,1.0,0.888888888888889,1,4,0,4,0.9989454746246338,1.5251449440256692e-05
Misc_120,0.5,1.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1.0,0,4,0,4,0.9999979734420776,5.589235385627944e-08
Misc_382,0.5,0.0,0.0,0.0,0,1,0.000684096510230751,684.096510230751,0.0,0.0,0.0,78,31,2,31,3.194298915332183e-05,0.0006839262205176055
Misc_192,0.5,0.5714285714285714,0.5714285714285714,1.0,1,1,3.5140738658326595e-05,35.1407386583266,0.8571428571428571,0.631578947368421,0.7272727272727273,2,19,0,19,0.6466646790504456,3.46822380379308e-05
Misc_240,0.5,0.6101694915254238,0.6101694915254238,1.0,2,2,0.000749497495997002,749.497495997002,0.6206896551724138,0.972972972972973,0.7578947368421053,44,74,1,74,0.9655575156211853,0.0007794630946591496
Misc_175,0.5,0.475,0.475,1.0,2,2,0.0,0.0,1.0,0.475,0.6440677966101694,0,40,0,40,0.45777177810668945,7.245767363883715e-08
Misc_203,0.5,0.5238095238095238,0.5238095238095238,1.0,1,1,3.580977845683728e-05,35.809778456837286,0.7857142857142857,0.6111111111111112,0.6875000000000001,3,18,0,18,0.6245343089103699,4.3033734982600436e-05
Misc_91,0.5,0.7716535433070866,0.7716535433070866,1.0,1,1,0.0004906308380352122,490.6308380352122,0.7903225806451613,0.9702970297029703,0.8711111111111111,26,101,1,101,0.952687680721283,0.0005168936331756413
Misc_356,0.5,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,35,0,35,6.19916754658334e-05,1.7965209053727449e-06
Misc_111,0.5,0.0,0.0,0.0,0,1,0.0002797202797202797,279.72027972027973,0.0,0.0,0.0,20,121,1,121,3.841462969944587e-08,0.0002967916370835155
Misc_124,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,0.00011069048725952492,110.69048725952493,0.7727272727272727,0.8292682926829268,0.7999999999999999,10,41,1,41,0.8222616910934448,0.00013599879457615316
Misc_306,0.5,0.09322033898305085,0.09322033898305085,0.5,1,2,0.0005552220888355342,555.2220888355341,0.22916666666666666,0.13580246913580246,0.1705426356589147,37,81,1,81,0.12707918882369995,0.0005559608107432723
Misc_317,0.5,0.6029411764705882,0.6029411764705882,1.0,3,3,1.785714285714286e-05,17.857142857142858,0.9761904761904762,0.6119402985074627,0.7522935779816514,1,67,1,67,0.5968754291534424,3.384192314115353e-05
Misc_263,0.5,0.8571428571428571,0.8571428571428571,1.0,1,1,0.0,0.0,1.0,0.8571428571428571,0.923076923076923,0,14,0,14,0.8560437560081482,7.642267974006245e-08
Misc_8,0.5,0.19047619047619047,0.19047619047619047,1.0,1,1,0.0008496459808413162,849.6459808413161,0.19047619047619047,1.0,0.32,51,12,4,12,0.9956936240196228,0.0008351441938430071
Misc_72,0.5,0.0,0.0,0.0,0,1,0.001270878721859114,1270.878721859114,0.0,0.0,0.0,98,26,1,26,0.0005171537050046027,0.001267329091206193
Misc_250,0.5,0.6078431372549019,0.6078431372549019,1.0,6,6,2.1322870911339502e-05,21.322870911339503,0.9841269841269841,0.6138613861386139,0.7560975609756098,1,101,0,101,0.60528963804245,2.439731906633824e-05
Misc_419,0.5,0.8333333333333334,0.8333333333333334,1.0,1,1,6.78334011667345e-05,67.8334011667345,0.8333333333333334,1.0,0.9090909090909091,5,25,0,25,0.9802399277687073,6.305013812379912e-05
Misc_394,0.5,0.0,0.0,0.0,0,1,0.006407609609885153,6407.609609885153,0.0,0.0,0.0,419,71,1,71,0.00033689613337628543,0.0058161308988928795
Misc_331,0.5,0.5384615384615384,0.5384615384615384,1.0,1,1,0.0,0.0,1.0,0.5384615384615384,0.7000000000000001,0,13,0,13,0.5665058493614197,3.223614157832344e-07
Misc_160,0.5,0.0,0.0,0.0,0,1,0.0010983273015358578,1098.3273015358577,0.0,0.0,0.0,61,15,1,15,4.771955900650937e-06,0.001494310679845512
