image_name,base_mIoU,final_mIoU,base_Pd,final_Pd,base_Precision,final_Precision,base_FA_ppm,final_FA_ppm,base_FP_components,final_FP_components,new_fp_pixels,new_fp_components,removed_fp_pixels,removed_fp_components,lost_target_pixels,lost_target_count,boundary_excess_pixels,eta,scale_var_target_mean,scale_var_new_fp_mean,scale_var_far_bg_mean
001267,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.01698816753923893,nan,8.8726569494324e-12
000091,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0887078270316124,nan,9.75781425841362e-16
000935,0.8412698412698413,0.8412698412698413,1.0,1.0,0.8688524590163934,0.8688524590163934,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.15998174250125885,nan,3.412260316613128e-16
000314,0.9516129032258065,0.9516129032258065,1.0,1.0,0.9672131147540983,0.9672131147540983,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.0033176480792462826,nan,1.8428065741123503e-15
000128,0.6086956521739131,0.6086956521739131,1.0,1.0,0.7368421052631579,0.7368421052631579,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.15586167573928833,nan,1.1609762859125686e-15
001169,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.10887037217617035,nan,3.107565360129015e-17
000701,0.5076923076923077,0.5076923076923077,1.0,1.0,0.66,0.66,259.3994140625,259.3994140625,0,0,0,0,0,0,0,0,0,0.0,0.061300698667764664,nan,1.1112634368259933e-08
000903,0.9142857142857143,0.9142857142857143,1.0,1.0,0.9142857142857143,0.9142857142857143,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.03338120877742767,nan,1.2450702727813471e-16
000144,0.7391304347826086,0.7391304347826086,1.0,1.0,0.85,0.85,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.0987023338675499,nan,6.387287837446862e-15
000613,0.6571428571428571,0.6571428571428571,1.0,1.0,0.71875,0.71875,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.025905242189764977,nan,4.1283674341498905e-15
000313,0.9418604651162791,0.9418604651162791,1.0,1.0,0.9642857142857143,0.9642857142857143,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.02701381966471672,nan,4.5165583987118e-15
000552,0.9583333333333334,0.9583333333333334,1.0,1.0,0.9583333333333334,0.9583333333333334,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.014464733190834522,nan,1.0006032460929681e-12
000787,0.8823529411764706,0.8823529411764706,1.0,1.0,0.8823529411764706,0.8823529411764706,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.0029898330103605986,nan,5.112074653157829e-16
000536,0.9629629629629629,0.9629629629629629,1.0,1.0,0.9629629629629629,0.9629629629629629,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.011010946705937386,nan,2.9747565521986985e-11
000423,0.875,0.875,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0744134932756424,nan,6.475018004409305e-14
000389,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.11039085686206818,nan,3.2853597992191794e-15
001235,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.11042635142803192,nan,3.4469251929190696e-15
000615,0.6071428571428571,0.6071428571428571,1.0,1.0,0.68,0.68,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.030430849641561508,nan,4.289535577867848e-13
000366,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.19807645678520203,nan,7.140344596785666e-15
000399,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.03611595183610916,nan,1.6991918668548406e-13
001155,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20818263292312622,nan,5.72218732345808e-17
000625,0.7777777777777778,0.7777777777777778,1.0,1.0,0.8235294117647058,0.8235294117647058,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.0979454293847084,nan,5.1235657562301654e-14
000610,0.5,0.5,1.0,1.0,0.5454545454545454,0.5454545454545454,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.041593652218580246,nan,1.8462332459004676e-15
001050,0.875,0.875,1.0,1.0,0.9459459459459459,0.9459459459459459,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.025220120325684547,nan,9.844192560792245e-16
001148,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2227764129638672,nan,1.0253917220455727e-15
000440,0.9180327868852459,0.9180327868852459,1.0,1.0,0.9710982658959537,0.9710982658959537,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.024802280589938164,nan,1.3255732105306819e-15
000032,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.702799848630093e-06,nan,1.5857642618726658e-15
000812,0.7045454545454546,0.7045454545454546,1.0,1.0,0.775,0.775,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.03717292100191116,nan,2.1315488164703412e-17
000830,0.6808510638297872,0.6808510638297872,1.0,1.0,0.7804878048780488,0.7804878048780488,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.05703496187925339,nan,1.864505864155111e-16
000771,0.65625,0.65625,1.0,1.0,0.7777777777777778,0.7777777777777778,91.552734375,91.552734375,1,1,0,0,0,0,0,0,0,0.0,0.19140031933784485,nan,6.328959772270392e-16
000324,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.19995856285095215,nan,2.330687810851934e-15
001161,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.062004849314689636,nan,3.7249774692011274e-16
000209,0.7428571428571429,0.7428571428571429,1.0,1.0,0.8666666666666667,0.8666666666666667,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.07969790697097778,nan,1.8978690096398e-15
000645,0.65,0.65,1.0,1.0,0.8125,0.8125,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.14488765597343445,nan,3.7449959799928934e-11
000897,0.9058823529411765,0.9058823529411765,1.0,1.0,0.9390243902439024,0.9390243902439024,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.01074160449206829,nan,1.3505830229686676e-15
001036,0.8412698412698413,0.8412698412698413,1.0,1.0,0.8412698412698413,0.8412698412698413,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.07407838851213455,nan,9.002453569458284e-16
000200,0.8153846153846154,0.8153846153846154,1.0,1.0,0.8833333333333333,0.8833333333333333,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.02684400975704193,nan,4.511453119380462e-16
000708,0.65,0.65,1.0,1.0,0.8125,0.8125,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.0953441858291626,nan,4.303310654460478e-15
000474,0.9672131147540983,0.9672131147540983,1.0,1.0,0.9833333333333333,0.9833333333333333,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.012800570577383041,nan,4.325290397112075e-13
000840,0.7674418604651163,0.7674418604651163,1.0,1.0,0.9166666666666666,0.9166666666666666,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.03173803165555,nan,2.3441517701254554e-16
000554,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.029781581833958626,nan,1.399383945310459e-13
000011,0.2903225806451613,0.2903225806451613,1.0,1.0,0.2903225806451613,0.2903225806451613,335.693359375,335.693359375,1,1,0,0,0,0,0,0,0,0.0,0.2150341421365738,nan,9.836832759901881e-05
000603,0.9206349206349206,0.9206349206349206,1.0,1.0,0.9206349206349206,0.9206349206349206,76.2939453125,76.2939453125,1,1,0,0,0,0,0,0,0,0.0,0.05138040706515312,nan,1.1607440506542551e-14
000560,0.9324324324324325,0.9324324324324325,1.0,1.0,0.9324324324324325,0.9324324324324325,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.004027568269520998,nan,2.5058106021473396e-15
000550,0.9482758620689655,0.9482758620689655,1.0,1.0,0.9649122807017544,0.9649122807017544,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.07026813924312592,nan,1.1088156217850531e-12
000498,0.8173913043478261,0.8173913043478261,1.0,1.0,0.9894736842105263,0.9894736842105263,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.03938015177845955,nan,1.0683070232478734e-13
000243,0.9322033898305084,0.9322033898305084,1.0,1.0,0.9322033898305084,0.9322033898305084,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,1.49517256886611e-06,nan,2.033829783190319e-14
000433,0.9344262295081968,0.9344262295081968,1.0,1.0,0.95,0.95,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.02187938801944256,nan,2.1219924451756304e-15
000106,0.6,0.6,1.0,1.0,0.7058823529411765,0.7058823529411765,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.030148470774292946,nan,1.2465131669372152e-15
000036,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.10807749629020691,nan,7.489747889813728e-14
000574,0.9482758620689655,0.9482758620689655,1.0,1.0,0.9482758620689655,0.9482758620689655,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.02869756519794464,nan,5.727339311362503e-14
000837,0.6956521739130435,0.6956521739130435,1.0,1.0,0.8421052631578947,0.8421052631578947,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.14150096476078033,nan,5.731745915567299e-13
000608,0.7209302325581395,0.7209302325581395,1.0,1.0,0.7560975609756098,0.7560975609756098,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.020167917013168335,nan,5.175775173033026e-13
000341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.23705673217773438,nan,1.2066401497364031e-15
000863,0.5675675675675675,0.5675675675675675,1.0,1.0,0.6,0.6,213.623046875,213.623046875,1,1,0,0,0,0,0,0,0,0.0,0.030364956706762314,nan,6.663821113761514e-05
000907,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.07410882413387299,nan,8.44135078135154e-15
000600,0.9629629629629629,0.9629629629629629,1.0,1.0,0.9629629629629629,0.9629629629629629,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.02189885452389717,nan,2.9697650639511205e-15
000361,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.09065286070108414,nan,1.2117090066510097e-15
000555,0.8522727272727273,0.8522727272727273,1.0,1.0,0.9036144578313253,0.9036144578313253,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.0322016105055809,nan,1.859690734740127e-10
000636,0.631578947368421,0.631578947368421,1.0,1.0,0.75,0.75,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.02682521753013134,nan,5.070505240721904e-15
000509,0.9538461538461539,0.9538461538461539,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.06676839292049408,nan,1.6397711884687184e-15
000799,0.5526315789473685,0.5526315789473685,1.0,1.0,0.7241379310344828,0.7241379310344828,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.12525200843811035,nan,4.771939255825445e-15
000062,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.12395935505628586,nan,3.826080433516144e-15
000297,0.96875,0.96875,1.0,1.0,0.96875,0.96875,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.020602138713002205,nan,1.7021109075625036e-15
000933,0.8611111111111112,0.8611111111111112,1.0,1.0,0.8857142857142857,0.8857142857142857,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.0468410849571228,nan,4.862932617217186e-16
000374,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.05747274309396744,nan,4.7874518172214605e-15
000928,0.782608695652174,0.782608695652174,0.5,0.5,0.972972972972973,0.972972972972973,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.03143196180462837,nan,7.036524276660475e-14
000910,0.9210526315789473,0.9210526315789473,1.0,1.0,0.9859154929577465,0.9859154929577465,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.02331775613129139,nan,2.138239130027031e-13
000131,0.6585365853658537,0.6585365853658537,1.0,1.0,0.9,0.9,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.1007380411028862,nan,6.051829120774506e-16
000191,0.7076923076923077,0.7076923076923077,1.0,1.0,0.8070175438596491,0.8070175438596491,167.8466796875,167.8466796875,0,0,0,0,0,0,0,0,0,0.0,0.08507227897644043,nan,6.550786931132369e-13
000216,0.7605633802816901,0.7605633802816901,1.0,1.0,0.8852459016393442,0.8852459016393442,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.10282537341117859,nan,5.318760433166772e-15
000373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.12237606197595596,nan,1.509646387221487e-15
000556,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0008421146194450557,nan,2.7393887939292094e-12
000417,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.05710142105817795,nan,8.513523070655289e-15
000485,0.9503105590062112,0.9503105590062112,1.0,1.0,0.95625,0.95625,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.015731001272797585,nan,4.6123133558165306e-15
000557,0.9838709677419355,0.9838709677419355,1.0,1.0,0.9838709677419355,0.9838709677419355,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.01248494815081358,nan,3.2462478885553203e-12
000153,0.7083333333333334,0.7083333333333334,1.0,1.0,0.8095238095238095,0.8095238095238095,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.09876732528209686,nan,1.0923192892190424e-14
000955,0.975,0.975,1.0,1.0,0.975,0.975,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.06988508254289627,nan,8.92478297753567e-15
000511,0.9041095890410958,0.9041095890410958,1.0,1.0,0.9705882352941176,0.9705882352941176,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.016138549894094467,nan,8.951057939559498e-14
001038,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.015631500631570816,nan,1.1806450262225239e-15
001239,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.17214186489582062,nan,6.684245171251213e-13
000986,0.7432432432432432,0.7432432432432432,1.0,1.0,0.7746478873239436,0.7746478873239436,244.140625,244.140625,0,0,0,0,0,0,0,0,0,0.0,0.13334135711193085,nan,2.1496384994311793e-14
000740,0.6986301369863014,0.6986301369863014,1.0,1.0,0.85,0.85,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.04674607142806053,nan,5.739119596226416e-11
001018,0.9493670886075949,0.9493670886075949,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.017161279916763306,nan,4.042196739546637e-14
001068,0.92,0.92,1.0,1.0,0.9857142857142858,0.9857142857142858,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.027996402233839035,nan,2.970635205015967e-17
000902,0.8723404255319149,0.8723404255319149,1.0,1.0,0.9534883720930233,0.9534883720930233,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.021618569269776344,nan,2.0361214890626307e-16
001221,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1987321376800537,nan,2.363598032573133e-12
000510,0.8028169014084507,0.8028169014084507,1.0,1.0,0.8142857142857143,0.8142857142857143,198.3642578125,198.3642578125,2,2,0,0,0,0,0,0,0,0.0,0.04014727845788002,nan,0.0006267224089242518
000212,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8823529411764706,0.8823529411764706,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.006310824770480394,nan,6.699485864717313e-16
000026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.024836279451847076,nan,2.776151487512979e-12
001320,0.8108108108108109,0.8108108108108109,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.12413113564252853,nan,1.3054718269670928e-14
001074,0.9272727272727272,0.9272727272727272,1.0,1.0,0.9444444444444444,0.9444444444444444,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.03029794618487358,nan,1.5741340759903907e-15
000189,0.734375,0.734375,1.0,1.0,0.8245614035087719,0.8245614035087719,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.06473302096128464,nan,4.521231479481802e-15
000335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1908508837223053,nan,4.616149991551119e-15
000295,0.9259259259259259,0.9259259259259259,1.0,1.0,0.946969696969697,0.946969696969697,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.03272319212555885,nan,6.58600780198247e-16
001265,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.02401176281273365,nan,1.319559153785399e-13
001206,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.08330536633729935,nan,1.987089954589411e-15
000637,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7368421052631579,0.7368421052631579,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.07729524374008179,nan,7.0928387539389084e-15
000349,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14974182844161987,nan,6.875659082746432e-15
001122,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1832861304283142,nan,4.6141594641250713e-14
001178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.21660678088665009,nan,2.8074987504873774e-15
000944,0.9066666666666666,0.9066666666666666,1.0,1.0,0.9855072463768116,0.9855072463768116,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.03302128240466118,nan,8.384008344888318e-16
001135,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1388569474220276,nan,7.125600082514573e-16
000113,0.65,0.65,1.0,1.0,0.7647058823529411,0.7647058823529411,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.11957217752933502,nan,3.800737207734295e-15
000041,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.15383023023605347,nan,5.262429883438164e-16
000575,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.013341465033590794,nan,4.234233000029522e-14
000757,0.631578947368421,0.631578947368421,1.0,1.0,0.6666666666666666,0.6666666666666666,91.552734375,91.552734375,1,1,0,0,0,0,0,0,0,0.0,0.018670713528990746,nan,1.562671059218701e-05
000882,0.9245283018867925,0.9245283018867925,1.0,1.0,0.9607843137254902,0.9607843137254902,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.11248235404491425,nan,1.5271425674310738e-16
000917,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9655172413793104,0.9655172413793104,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.05605999752879143,nan,7.354676966725947e-15
000909,0.8080808080808081,0.8080808080808081,1.0,1.0,0.8247422680412371,0.8247422680412371,259.3994140625,259.3994140625,1,1,0,0,0,0,0,0,0,0.0,0.012984086759388447,nan,0.0001773255644366145
000569,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.04639942944049835,nan,4.787269972800212e-12
001167,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1745322346687317,nan,9.56337149262429e-16
001212,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.16144487261772156,nan,3.703106919684344e-15
000801,0.7,0.7,1.0,1.0,0.7777777777777778,0.7777777777777778,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.11557194590568542,nan,4.177163308175316e-14
000466,0.9824561403508771,0.9824561403508771,1.0,1.0,0.9824561403508771,0.9824561403508771,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.012680414132773876,nan,1.2124429606998055e-15
000449,0.9758064516129032,0.9758064516129032,1.0,1.0,0.9758064516129032,0.9758064516129032,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.014698434621095657,nan,1.757929319995378e-15
000913,0.8620689655172413,0.8620689655172413,1.0,1.0,0.9259259259259259,0.9259259259259259,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.0781448483467102,nan,3.1937796049312517e-13
000607,0.56,0.56,1.0,1.0,0.5833333333333334,0.5833333333333334,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.012493805028498173,nan,7.965503765210071e-15
001218,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.041227567940950394,nan,2.0323929559079357e-16
001096,0.8428571428571429,0.8428571428571429,1.0,1.0,0.9076923076923077,0.9076923076923077,91.552734375,91.552734375,2,2,0,0,0,0,0,0,0,0.0,0.014762849546968937,nan,3.1729074922992595e-10
000850,0.6938775510204082,0.6938775510204082,1.0,1.0,0.8292682926829268,0.8292682926829268,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.04331568628549576,nan,2.604789154891083e-15
001151,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1906614601612091,nan,3.642577098240604e-14
000426,0.9054054054054054,0.9054054054054054,1.0,1.0,0.9571428571428572,0.9571428571428572,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.04481900855898857,nan,1.9287856901917255e-12
000908,0.825,0.825,1.0,1.0,0.9166666666666666,0.9166666666666666,91.552734375,91.552734375,1,1,0,0,0,0,0,0,0,0.0,0.02513355016708374,nan,8.803611126495525e-05
000286,0.9821428571428571,0.9821428571428571,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.009819583967328072,nan,7.330824518931266e-16
001280,0.9393939393939394,0.9393939393939394,1.0,1.0,0.9393939393939394,0.9393939393939394,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.0357600599527359,nan,8.858096920631286e-15
000167,0.75,0.75,1.0,1.0,0.8666666666666667,0.8666666666666667,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.06573428958654404,nan,9.726477215738763e-16
000332,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1492263227701187,nan,3.868606569665993e-15
000499,0.922077922077922,0.922077922077922,1.0,1.0,0.9342105263157895,0.9342105263157895,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.013538354076445103,nan,2.518631969650187e-10
001066,0.922077922077922,0.922077922077922,1.0,1.0,0.9726027397260274,0.9726027397260274,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.015333358198404312,nan,1.2744369050626537e-16
000611,0.5714285714285714,0.5714285714285714,1.0,1.0,0.64,0.64,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.03358212113380432,nan,3.2908948899290635e-09
001188,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.206101599877002e-07,nan,1.2457599428888693e-16
001238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20274625718593597,nan,2.3775997988993713e-13
001195,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14062875509262085,nan,3.6655814013572877e-16
000980,0.8461538461538461,0.8461538461538461,1.0,1.0,0.868421052631579,0.868421052631579,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.0038923423271626234,nan,3.9083840839020025e-15
000194,0.8620689655172413,0.8620689655172413,1.0,1.0,0.9615384615384616,0.9615384615384616,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.02867262065410614,nan,2.0676527405104252e-15
000315,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.02423776499927044,nan,9.12907123078741e-16
000391,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.17069832980632782,nan,7.844374771500036e-16
000704,0.7413793103448276,0.7413793103448276,1.0,1.0,0.8431372549019608,0.8431372549019608,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.05616622045636177,nan,1.9548938087478014e-15
000930,0.8356164383561644,0.8356164383561644,1.0,1.0,0.8970588235294118,0.8970588235294118,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.06379319727420807,nan,1.7799289890970587e-15
000150,0.8260869565217391,0.8260869565217391,1.0,1.0,0.8636363636363636,0.8636363636363636,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.03460295498371124,nan,6.890985720410525e-14
000687,0.72,0.72,1.0,1.0,0.8181818181818182,0.8181818181818182,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.033400095999240875,nan,2.821695446199833e-15
000394,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14782395958900452,nan,1.9264485365548707e-15
000988,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0366477444767952,nan,1.5082940991211955e-15
000535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.058356469409773e-06,nan,1.158894914202928e-15
001278,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.061241403222084045,nan,5.0168328286125455e-14
