image_id,bg_reconstruction_error,target_residual_mean,background_residual_mean,target_residual_bg_ratio,candidate_pixels,far_pixels,ohem_budget,candidate_to_budget_ratio,target_leakage_pixels,flat_candidate_ratio,residual_auroc_target_vs_far
000570,0.5557495951652527,2.0076375007629395,0.5557495355606079,3.6124861512259314,0,64911,649,0.0,0,0.0,0.9290547975352113
000116,0.2954745292663574,1.5829856395721436,0.2954745292663574,5.357435185708177,0,64964,649,0.0,0,0.0,0.9817971622242647
000350,0.34022045135498047,2.2481906414031982,0.34022045135498047,6.60804085248089,0,65251,652,0.0,0,0.0,0.9912109375
000276,0.5008145570755005,1.6321921348571777,0.5008145570755005,3.2590748647330474,0,64821,648,0.0,0,0.0,0.9391865632971939
001022,0.3980444669723511,1.0292463302612305,0.3980444669723511,2.585757159470135,0,64910,649,0.0,0,0.0,0.904248046875
000369,0.13875626027584076,1.661019206047058,0.13875624537467957,11.970770768276807,0,65251,652,0.0,0,0.0,1.0
001225,0.24821016192436218,0.7938695549964905,0.24821019172668457,3.1983761402942554,0,65247,652,0.0,0,0.0,0.9194064670138888
000129,0.34532156586647034,0.9873296022415161,0.34532153606414795,2.8591602293177187,0,65181,651,0.0,0,0.0,0.8654399671052632
000947,0.3332638740539551,1.6113015413284302,0.3332638740539551,4.834912112518869,0,64888,648,0.0,0,0.0,0.9795104069496269
000800,0.11193154752254486,1.0402508974075317,0.11193155497312546,9.293633932426776,0,64874,648,0.0,0,0.0,0.9736175537109375
000154,0.37732988595962524,1.3899439573287964,0.37732988595962524,3.683630714259199,0,64873,648,0.0,0,0.0,0.9059244791666666
001168,0.13688033819198608,0.5046709179878235,0.13688033819198608,3.686949671909639,0,65247,652,0.0,0,0.0,0.935546875
000602,0.7679283022880554,2.841062307357788,0.7679283618927002,3.699644977762599,0,64960,649,0.0,0,0.0,0.9648227033943966
000210,0.262360155582428,1.8142166137695312,0.26236018538475037,6.914984493965761,0,64746,647,0.0,0,0.0,0.9753890498991935
001284,0.2845478951931,1.4590895175933838,0.2845478951931,5.1277466544014185,0,65032,650,0.0,0,0.0,0.9711064877717391
000534,0.27093827724456787,2.1944100856781006,0.2709382474422455,8.099299771789775,0,65181,651,0.0,0,0.0,0.9911466899671053
000814,0.19745199382305145,1.595409631729126,0.19745202362537384,8.079986228736253,0,64828,648,0.0,0,0.0,0.9651963975694444
000846,0.11934246867895126,1.428593635559082,0.11934248358011246,11.97053716918915,0,64822,648,0.0,0,0.0,0.9892752511160714
001132,0.1443857103586197,1.1151840686798096,0.1443857103586197,7.723645684257522,0,65247,652,0.0,0,0.0,0.9903428819444444
000257,0.3987758755683899,0.678841233253479,0.3987758755683899,1.7023126895173928,0,64923,649,0.0,0,0.0,0.7685617640398551
000688,0.42454397678375244,1.5795706510543823,0.42454397678375244,3.7206290453602624,0,64793,647,0.0,0,0.0,0.9639864189680233
001056,0.13162781298160553,1.3428784608840942,0.13162781298160553,10.202087465145047,0,64820,648,0.0,0,0.0,0.9886309649493243
000430,0.25553902983665466,1.4488345384597778,0.25553902983665466,5.669719179046348,0,64463,644,0.0,0,0.0,0.9781494140625
000900,0.22757114470005035,0.8307456970214844,0.22757117450237274,3.650487364395189,0,64915,649,0.0,0,0.0,0.9106178977272728
000471,0.3090248107910156,0.8792535662651062,0.3090248107910156,2.845252340789295,0,64821,648,0.0,0,0.0,0.9119152390813253
000833,0.14984191954135895,1.753787636756897,0.14984193444252014,11.704251171621491,0,65194,651,0.0,0,0.0,0.9878173828125
000171,0.24133245646953583,0.4186698794364929,0.24133244156837463,1.7348263528750436,0,65163,651,0.0,0,0.0,0.7196310292119565
000567,0.32531848549842834,2.425513744354248,0.3253185451030731,7.455811483436194,0,64964,649,0.0,0,0.0,0.9854847301136364
001043,0.21976755559444427,1.2938148975372314,0.21976754069328308,5.887197415304085,0,64886,648,0.0,0,0.0,0.9864095052083334
000798,0.12896546721458435,1.1540144681930542,0.12896546721458435,8.948243999867818,0,64890,648,0.0,0,0.0,0.970458984375
001085,0.3057871162891388,1.8597790002822876,0.3057871162891388,6.081940347427073,0,64956,649,0.0,0,0.0,0.99384765625
000895,0.15283910930156708,1.2280555963516235,0.15283912420272827,8.034955727191363,0,64968,649,0.0,0,0.0,0.9820095486111111
001121,0.13630905747413635,0.8705902099609375,0.13630904257297516,6.386885224396273,0,64958,649,0.0,0,0.0,0.9640977647569444
000979,0.2836764454841614,1.424398422241211,0.2836764454841614,5.021207946292954,0,64929,649,0.0,0,0.0,0.9817277496936274
000363,0.22595393657684326,1.3707197904586792,0.22595393657684326,6.066368266137818,0,65251,652,0.0,0,0.0,0.981591796875
000311,0.3681214451789856,0.4190662205219269,0.3681214153766632,1.13839131063086,0,64965,649,0.0,0,0.0,0.6619403545673077
000229,0.24477531015872955,1.3634358644485474,0.24477528035640717,5.570153417711563,0,64708,647,0.0,0,0.0,0.9570482042100694
000234,0.456949919462204,0.5506036281585693,0.4569498598575592,1.2049541460198805,0,64983,649,0.0,0,0.0,0.5871161099137931
001073,0.11753054708242416,1.2321865558624268,0.11753053963184357,10.483969185559493,0,64768,647,0.0,0,0.0,0.985450922056686
000716,0.525930643081665,1.4507489204406738,0.5259307026863098,2.7584412034335437,0,64768,647,0.0,0,0.0,0.8558213975694444
001005,0.27098843455314636,1.0744255781173706,0.270988404750824,3.964839673141416,0,64948,649,0.0,0,0.0,0.9741018194901315
001119,0.17169350385665894,0.8868287205696106,0.17169350385665894,5.165185057379886,0,65247,652,0.0,0,0.0,0.9504937065972222
001327,0.21603409945964813,2.4485983848571777,0.21603412926197052,11.334312745963958,0,65083,650,0.0,0,0.0,0.996877959280303
000754,0.3453424870967865,2.208836317062378,0.3453424572944641,6.396075172358444,0,65201,652,0.0,0,0.0,0.9663649338942307
000245,0.2770129144191742,1.5097233057022095,0.2770129144191742,5.450010548669604,0,64924,649,0.0,0,0.0,0.9521221454326924
000780,0.228094682097435,0.30960050225257874,0.22809471189975739,1.3573330993690085,0,65200,652,0.0,0,0.0,0.7049386160714286
000277,0.24372564256191254,0.8029236197471619,0.24372567236423492,3.294374416771474,0,64821,648,0.0,0,0.0,0.9080860371492347
001052,0.3569992482662201,2.120988607406616,0.3569992482662201,5.941157068837749,0,64916,649,0.0,0,0.0,0.9939164959016393
000856,0.33901655673980713,0.9057780504226685,0.3390165865421295,2.6717809286599836,0,65178,651,0.0,0,0.0,0.8477450284090909
000871,0.27520039677619934,2.290189504623413,0.27520039677619934,8.321897538853692,0,64817,648,0.0,0,0.0,0.9904206928453947
000531,0.2691834270954132,0.8510847091674805,0.2691834568977356,3.1617273920767452,0,65194,651,0.0,0,0.0,0.92017822265625
000472,0.43922263383865356,1.2887696027755737,0.43922266364097595,2.934205607907847,0,64911,649,0.0,0,0.0,0.92529296875
000083,0.27550309896469116,0.2924831807613373,0.27550312876701355,1.0616328826112293,0,65247,652,0.0,0,0.0,0.6261664496527778
000274,0.5716527104377747,1.702347993850708,0.5716527104377747,2.9779409119691587,0,64992,649,0.0,0,0.0,0.9462959397007042
000147,0.3960416316986084,0.8145603537559509,0.396041601896286,2.0567545173430166,0,64852,648,0.0,0,0.0,0.802490234375
000096,0.39006876945495605,1.2839137315750122,0.39006873965263367,3.2915063450569524,0,64876,648,0.0,0,0.0,0.9189046223958334
000152,0.30673423409461975,0.6559128165245056,0.306734174489975,2.1383754112665487,0,64852,648,0.0,0,0.0,0.798541259765625
001158,0.13208796083927155,0.9123126268386841,0.13208796083927155,6.906856772123332,0,64669,646,0.0,0,0.0,0.9727557146990741
000453,0.25870561599731445,0.9797279238700867,0.25870561599731445,3.7870377111575997,0,64386,643,0.0,0,0.0,0.894939453125
000057,0.16629183292388916,0.9472338557243347,0.16629183292388916,5.696213933476086,0,65247,652,0.0,0,0.0,0.9775119357638888
000411,0.24844911694526672,1.9450918436050415,0.24844913184642792,7.828933951789162,0,65200,652,0.0,0,0.0,0.9806605747767857
000388,0.2704242467880249,1.436099886894226,0.2704242467880249,5.3105440948863185,0,65251,652,0.0,0,0.0,0.98349609375
000082,0.17248466610908508,0.8946372270584106,0.17248468101024628,5.186763379904246,0,65247,652,0.0,0,0.0,0.9261881510416666
000655,0.27229389548301697,1.037109375,0.27229392528533936,3.808786310282917,0,64828,648,0.0,0,0.0,0.8719278971354166
000962,0.2600196897983551,1.5344460010528564,0.2600196897983551,5.90126848563975,0,64944,649,0.0,0,0.0,0.9689893535539216
001086,0.26507753133773804,1.5936359167099,0.26507753133773804,6.011961514306664,0,64975,649,0.0,0,0.0,0.9886800130208333
000539,0.24767440557479858,1.0633623600006104,0.2476743906736374,4.293388416575583,0,65179,651,0.0,0,0.0,0.9620535714285714
000381,0.14903360605239868,1.4915531873703003,0.14903360605239868,10.00816679458112,0,65251,652,0.0,0,0.0,0.997607421875
000527,0.3569524884223938,2.633953809738159,0.3569525182247162,7.379003299480795,0,65183,651,0.0,0,0.0,0.9930635340073529
000309,0.3934411406517029,0.9646053910255432,0.3934411406517029,2.451714605716509,0,64923,649,0.0,0,0.0,0.7942849864130435
000065,0.14650198817253113,0.8649380803108215,0.14650200307369232,5.903933476429991,0,65247,652,0.0,0,0.0,0.9548611111111112
000418,0.43985670804977417,0.9442085027694702,0.43985670804977417,2.1466274936578293,0,64860,648,0.0,0,0.0,0.8327865600585938
000306,0.3921752870082855,1.5237892866134644,0.3921752870082855,3.88548013373742,0,64821,648,0.0,0,0.0,0.8894543015813253
000469,0.23588354885578156,0.8334913849830627,0.23588351905345917,3.5334871564052146,0,64961,649,0.0,0,0.0,0.92294921875
000088,0.21363139152526855,0.903051495552063,0.21363137662410736,4.227148229920443,0,65247,652,0.0,0,0.0,0.9421929253472222
001007,0.48327288031578064,1.5226001739501953,0.483272910118103,3.1506011242759286,0,64881,648,0.0,0,0.0,0.9221534729003906
000690,0.3097546100616455,1.3050870895385742,0.3097546100616455,4.2132935141105525,0,65164,651,0.0,0,0.0,0.9723566228693182
000686,0.2997322082519531,1.7446537017822266,0.2997322380542755,5.820707552539959,0,64766,647,0.0,0,0.0,0.9857235863095238
000428,0.19761496782302856,0.920535683631897,0.19761496782302856,4.6582285429728705,0,64821,648,0.0,0,0.0,0.95751953125
000605,0.3101390600204468,2.774162530899048,0.31013908982276917,8.944898021350225,0,65169,651,0.0,0,0.0,0.9923967633928571
001067,0.1575268656015396,1.2302813529968262,0.1575268656015396,7.8099779888263186,0,64794,647,0.0,0,0.0,0.9750225360576923
001025,0.34209200739860535,1.215271234512329,0.34209197759628296,3.55246926002609,0,64934,649,0.0,0,0.0,0.92431640625
001245,0.08287904411554337,0.8672935962677002,0.08287904411554337,10.464570453522468,0,65247,652,0.0,0,0.0,0.9919162326388888
001045,0.22948558628559113,0.9494590759277344,0.22948560118675232,4.13733615973177,0,64838,648,0.0,0,0.0,0.9609993077531646
000767,0.14634811878204346,1.0436296463012695,0.14634810388088226,7.131145663156083,0,64880,648,0.0,0,0.0,0.9473783052884616
000728,0.19858506321907043,2.1021671295166016,0.19858506321907043,10.585726315163905,0,64750,647,0.0,0,0.0,0.987115268049569
001065,0.46940743923187256,2.1832118034362793,0.46940743923187256,4.650995320842883,0,64888,648,0.0,0,0.0,0.9841818738339553
000540,0.3052464425563812,2.0538508892059326,0.3052464425563812,6.728500656732704,0,65196,651,0.0,0,0.0,0.9897189670138888
000658,0.5052862167358398,1.415557622909546,0.5052861571311951,2.8014969397667535,0,64826,648,0.0,0,0.0,0.8191367701480263
000549,0.5226457118988037,0.7812784314155579,0.5226457118988037,1.4948528489349424,0,65001,650,0.0,0,0.0,0.7285517939814815
000522,0.6639023423194885,1.3821476697921753,0.6639023423194885,2.081853883755462,0,64246,642,0.0,0,0.0,0.8561562380176381
000978,0.20801757276058197,1.34674072265625,0.20801755785942078,6.474168510171548,0,64870,648,0.0,0,0.0,0.9841667624080882
000317,0.24855485558509827,2.1498372554779053,0.24855485558509827,8.64934724536838,0,64821,648,0.0,0,0.0,0.9745417215737951
000117,0.25620517134666443,1.175459384918213,0.25620514154434204,4.58796173188731,0,64830,648,0.0,0,0.0,0.9381893382352942
000184,0.1276058703660965,1.8808703422546387,0.1276058554649353,14.73968679103038,0,64784,647,0.0,0,0.0,0.99481201171875
000631,0.35722851753234863,2.321110248565674,0.35722848773002625,6.497550806529859,0,65213,652,0.0,0,0.0,0.98916015625
000459,0.31692183017730713,1.6395775079727173,0.31692180037498474,5.173445013983748,0,64883,648,0.0,0,0.0,0.9620395236545138
000804,0.17269709706306458,1.1294502019882202,0.17269711196422577,6.540064214983433,0,64846,648,0.0,0,0.0,0.9779129028320312
000819,0.06379701942205429,0.7492738962173462,0.06379702687263489,11.744652265899555,0,64842,648,0.0,0,0.0,0.9759318033854166
001048,0.19872157275676727,0.99615478515625,0.19872157275676727,5.012816531879662,0,64968,649,0.0,0,0.0,0.9749298095703125
000271,0.27681100368499756,1.3049575090408325,0.27681103348731995,4.714253953683568,0,64960,649,0.0,0,0.0,0.9635220231681034
000358,0.2888564169406891,1.5970548391342163,0.2888564169406891,5.528888213905041,0,64966,649,0.0,0,0.0,0.9890869140625
000670,0.4939529001712799,2.462200403213501,0.4939529001712799,4.984686601414273,0,65194,651,0.0,0,0.0,0.95792236328125
000145,0.1991226077079773,3.038405656814575,0.1991226077079773,15.258968792084827,0,65268,652,0.0,0,0.0,0.999853515625
000118,0.26432594656944275,0.5874453186988831,0.26432594656944275,2.222427749992192,0,64858,648,0.0,0,0.0,0.8284983915441176
000239,0.17460376024246216,0.4120580852031708,0.17460376024246216,2.3599611178531865,0,64300,643,0.0,0,0.0,0.8603232563405797
000126,0.540997326374054,1.2540853023529053,0.5409972667694092,2.3180991464924308,0,65196,651,0.0,0,0.0,0.8707275390625
000115,0.12896820902824402,1.2381775379180908,0.12896820902824402,9.600641485584482,0,64845,648,0.0,0,0.0,0.9824588660037878
001171,0.13005632162094116,0.9385524392127991,0.13005633652210236,7.216506817822731,0,65247,652,0.0,0,0.0,0.9874131944444444
000497,0.2880994379520416,0.9448130130767822,0.2880994379520416,3.2794684355963937,0,64358,643,0.0,0,0.0,0.9185838329699613
000847,0.06778411567211151,0.4993389844894409,0.06778411567211151,7.366607641602448,0,64794,647,0.0,0,0.0,0.9804861886160714
000462,0.3622719943523407,0.631503164768219,0.3622719645500183,1.7431742628845583,0,64883,648,0.0,0,0.0,0.7806599934895834
000604,0.45678651332855225,1.72659170627594,0.45678651332855225,3.7798657707611794,0,65169,651,0.0,0,0.0,0.8658621651785714
000223,0.29265663027763367,1.7942469120025635,0.29265663027763367,6.130894455732716,0,65040,650,0.0,0,0.0,0.9732163373161765
000810,0.09820805490016937,0.5509076118469238,0.09820805490016937,5.609597017341739,0,64844,648,0.0,0,0.0,0.9570456112132353
000938,0.6952208876609802,2.26462459564209,0.695220947265625,3.257417090996883,0,64828,648,0.0,0,0.0,0.9632510230654762
000460,0.42979517579078674,0.5418147444725037,0.42979517579078674,1.260634774402971,0,64967,649,0.0,0,0.0,0.673651333512931
001001,0.5224209427833557,1.0182640552520752,0.5224209427833557,1.949125641531454,0,65018,650,0.0,0,0.0,0.7801949637276786
001108,0.21643730998039246,0.3870662450790405,0.21643730998039246,1.7883526879635758,0,65247,652,0.0,0,0.0,0.7648383246527778
000826,0.15335339307785034,0.798252284526825,0.15335337817668915,5.205312683800827,0,64840,648,0.0,0,0.0,0.9217079564144737
001252,0.1946093738079071,2.293017625808716,0.1946093738079071,11.782667920570375,0,65000,650,0.0,0,0.0,0.993133544921875
000981,0.27163153886795044,1.3955310583114624,0.2716315686702728,5.137587892096094,0,64859,648,0.0,0,0.0,0.9826697147253788
000429,0.18687723577022552,1.0447138547897339,0.18687725067138672,5.590374703375775,0,64464,644,0.0,0,0.0,0.9684775216238839
001277,0.5862427353858948,0.74052494764328,0.58624267578125,1.263171342237116,0,64924,649,0.0,0,0.0,0.6523212139423077
001080,0.1855853945016861,1.2657662630081177,0.1855854094028473,6.820397503666568,0,64904,649,0.0,0,0.0,0.9859415690104166
000707,0.2913060486316681,1.8617175817489624,0.2913060486316681,6.390933489001964,0,64800,648,0.0,0,0.0,0.949423828125
000221,0.17544400691986084,2.024453639984131,0.17544399201869965,11.539030870708613,0,64684,646,0.0,0,0.0,0.9944996553308824
000265,0.3842351734638214,1.7054635286331177,0.3842352032661438,4.438592596763742,0,65000,650,0.0,0,0.0,0.9747183663504464
000672,0.30204686522483826,1.6142393350601196,0.30204686522483826,5.3443340120696465,0,64838,648,0.0,0,0.0,0.97044677734375
000752,0.41729819774627686,1.2647300958633423,0.41729816794395447,3.0307588027398262,0,64958,649,0.0,0,0.0,0.8305121527777778
000481,0.2675739824771881,0.9488286972045898,0.2675740420818329,3.5460416482194,0,64221,642,0.0,0,0.0,0.9470977783203125
000384,0.13855129480361938,1.701671838760376,0.13855129480361938,12.281890553042476,0,64396,643,0.0,0,0.0,0.9998046875
000236,0.4205194115638733,0.40943464636802673,0.4205194115638733,0.9736403008017553,0,64936,649,0.0,0,0.0,0.5676072643649194
000125,0.42396390438079834,1.5949779748916626,0.4239639341831207,3.7620605110309957,0,64873,648,0.0,0,0.0,0.9412706163194444
000892,0.22832021117210388,1.187510371208191,0.2283201962709427,5.201074589998153,0,64934,649,0.0,0,0.0,0.9519930752840909
000238,0.2629188299179077,1.7333273887634277,0.2629188895225525,6.592631635981208,0,64821,648,0.0,0,0.0,0.9831837114081325
000639,0.40115606784820557,1.4001798629760742,0.40115606784820557,3.4903619194559754,0,65198,651,0.0,0,0.0,0.910888671875
000914,0.12149469554424286,1.3403927087783813,0.12149469554424286,11.032520413949028,0,64956,649,0.0,0,0.0,0.9945751953125
000432,0.22746878862380981,0.9809587001800537,0.227468803524971,4.312497735859266,0,64336,643,0.0,0,0.0,0.9517221304086538
000489,0.31061363220214844,0.8667513728141785,0.3106136620044708,2.7904483248444585,0,64385,643,0.0,0,0.0,0.8905793476880082
000513,0.3475213646888733,1.0252110958099365,0.3475213348865509,2.950066637332119,0,64209,642,0.0,0,0.0,0.9121123705904908
000114,0.15425142645835876,0.9818457961082458,0.15425144135951996,6.3652293129619375,0,65198,651,0.0,0,0.0,0.9674224853515625
000719,0.11636768281459808,2.193352460861206,0.11636768281459808,18.848467270382518,0,64806,648,0.0,0,0.0,0.9969351632254464
000643,0.3392755687236786,2.1511197090148926,0.3392755389213562,6.340332450296454,0,64915,649,0.0,0,0.0,0.9866409301757812
000994,0.27627772092819214,1.3163154125213623,0.2762777805328369,4.764463540943033,0,64967,649,0.0,0,0.0,0.9888961226851852
000712,0.5838449001312256,2.1511738300323486,0.5838449001312256,3.684495367774641,0,64862,648,0.0,0,0.0,0.9459804318985849
000242,0.4813792407512665,1.8866074085235596,0.4813792407512665,3.919170684592086,0,64283,642,0.0,0,0.0,0.9414845936333955
001207,0.23746967315673828,1.0068087577819824,0.2374696433544159,4.239736681961292,0,64958,649,0.0,0,0.0,0.9528944227430556
000201,0.14882642030715942,1.136234164237976,0.14882643520832062,7.634625949667652,0,64750,647,0.0,0,0.0,0.9636567214439655
001312,0.459974467754364,3.5423569679260254,0.459974467754364,7.701203471619034,0,65000,650,0.0,0,0.0,0.9976457868303571
000524,0.2840292155742645,2.034266471862793,0.2840292155742645,7.162173326957971,0,65194,651,0.0,0,0.0,0.99879150390625
000198,0.22911109030246735,1.3802237510681152,0.22911107540130615,6.024255914518948,0,64780,647,0.0,0,0.0,0.9642769949776786
000543,0.3129875957965851,2.2763800621032715,0.3129875957965851,7.273067983124552,0,65166,651,0.0,0,0.0,0.9943115234375
000028,0.425343781709671,0.8455122709274292,0.4253438115119934,1.9878325440349995,0,65247,652,0.0,0,0.0,0.8205295138888888
001323,0.3904878795146942,2.6985177993774414,0.3904878795146942,6.910631394580571,0,64993,649,0.0,0,0.0,0.9892223011363637
000331,0.23106995224952698,1.8507839441299438,0.23106993734836578,8.009626718942949,0,64396,643,0.0,0,0.0,0.996923828125
000222,0.17954669892787933,1.8912979364395142,0.17954668402671814,10.533739159215395,0,65138,651,0.0,0,0.0,0.9841452205882353
000869,0.2562195062637329,1.1617481708526611,0.2562195360660553,4.534190439534454,0,64899,648,0.0,0,0.0,0.9717254638671875
000692,0.27077382802963257,1.4973132610321045,0.27077388763427734,5.529755007449098,0,64806,648,0.0,0,0.0,0.9584683504971591
000842,0.11793676018714905,1.6197336912155151,0.11793676018714905,13.73391713190379,0,65194,651,0.0,0,0.0,0.9917236328125
000795,0.15030960738658905,0.5065872073173523,0.15030959248542786,3.370291935070376,0,65009,650,0.0,0,0.0,0.8145751953125
001078,0.09453696012496948,1.397350549697876,0.09453696012496948,14.780997271868086,0,64894,648,0.0,0,0.0,0.9965006510416666
000896,0.1747131049633026,0.9404758214950562,0.1747131198644638,5.382971938367557,0,65016,650,0.0,0,0.0,0.9648155799278846
000052,0.22939568758010864,0.6984727382659912,0.22939570248126984,3.044837940340323,0,65247,652,0.0,0,0.0,0.8946126302083334
001256,0.2047305852174759,0.3833698034286499,0.2047305852174759,1.8725575517767108,0,65000,650,0.0,0,0.0,0.8539167131696429
000292,0.22567369043827057,0.9860870242118835,0.22567370533943176,4.3695255622657845,0,64407,644,0.0,0,0.0,0.9610793936965812
000070,0.32045504450798035,1.044323205947876,0.32045504450798035,3.258875851217468,0,65247,652,0.0,0,0.0,0.9196234809027778
000443,0.16947835683822632,1.1081384420394897,0.16947835683822632,6.538524816459313,0,65042,650,0.0,0,0.0,0.9820500300480769
000343,0.16965505480766296,1.515191674232483,0.16965505480766296,8.931014026963403,0,65251,652,0.0,0,0.0,0.9927734375
000504,0.48056238889694214,0.787154495716095,0.48056238889694214,1.6379860636261785,0,64583,645,0.0,0,0.0,0.7426189554148707
000203,0.2389376163482666,1.779892921447754,0.2389376312494278,7.4491946376990645,0,64750,647,0.0,0,0.0,0.977240200700431
000204,0.19271345436573029,1.5599479675292969,0.19271345436573029,8.094650021522826,0,64720,647,0.0,0,0.0,0.97666015625
000943,0.4400237798690796,0.9811277389526367,0.440023809671402,2.229715114019209,0,64769,647,0.0,0,0.0,0.7809401292067307
000886,0.19136762619018555,1.3503795862197876,0.19136764109134674,7.056467741979441,0,64914,649,0.0,0,0.0,0.9619451349431818
000337,0.21302753686904907,1.7119415998458862,0.21302753686904907,8.036245571849427,0,65251,652,0.0,0,0.0,0.996533203125
000146,0.43770885467529297,0.5458123683929443,0.43770885467529297,1.2469758437896947,0,64852,648,0.0,0,0.0,0.618865966796875
000778,0.10987284034490585,0.7268787622451782,0.10987283289432526,6.6156368512340435,0,64864,648,0.0,0,0.0,0.9657854352678571
001051,0.2610265016555786,1.8938764333724976,0.2610265016555786,7.255494830449995,0,64909,649,0.0,0,0.0,0.9948450307377049
000121,0.3101757764816284,0.8740701675415039,0.3101757764816284,2.817983330149815,0,64828,648,0.0,0,0.0,0.8819376627604166
000196,0.12811237573623657,0.998285174369812,0.12811239063739777,7.7922609156151275,0,65158,651,0.0,0,0.0,0.9849679129464286
000647,0.20728985965251923,1.4353015422821045,0.20728985965251923,6.924128101047036,0,64898,648,0.0,0,0.0,0.9791546989889706
001182,0.18011526763439178,0.5582481026649475,0.1801152527332306,3.099393828082794,0,65315,653,0.0,0,0.0,0.8964572482638888
000972,0.42324525117874146,2.333033561706543,0.42324528098106384,5.512249436777356,0,64971,649,0.0,0,0.0,0.9926950555098685
000750,0.392689049243927,0.6263422966003418,0.392689049243927,1.5950083095168672,0,65247,652,0.0,0,0.0,0.6373969184027778
000568,0.35381248593330383,1.9260196685791016,0.3538125455379486,5.4436160980406045,0,64967,649,0.0,0,0.0,0.9879908068426724
000585,0.6222091317176819,2.463257074356079,0.6222090721130371,3.958889679944393,0,64924,649,0.0,0,0.0,0.9747333233173077
000925,0.19181813299655914,0.935545802116394,0.19181814789772034,4.877253859291968,0,64992,649,0.0,0,0.0,0.9177206070696722
001295,0.8347479104995728,2.819068431854248,0.834747850894928,3.3771496732000474,4,65181,651,0.006144393241167435,0,0.0,0.9669896175986842
000280,0.3140553832054138,2.1816980838775635,0.3140553832054138,6.946857785432651,0,64983,649,0.0,0,0.0,0.9976680360991379
000741,0.3710215985774994,1.9686139822006226,0.3710215985774994,5.3059282525554,0,64730,647,0.0,0,0.0,0.9406280517578125
000360,0.22177596390247345,2.6141297817230225,0.22177594900131226,11.78725553196733,0,65334,653,0.0,0,0.0,0.999853515625
000969,0.47219616174697876,1.311182975769043,0.47219613194465637,2.7767761890999987,0,64886,648,0.0,0,0.0,0.8920084635416666
000042,0.22827409207820892,0.8969004154205322,0.22827410697937012,3.929050155047099,0,65247,652,0.0,0,0.0,0.9105631510416666
000087,0.12678612768650055,0.9079193472862244,0.12678612768650055,7.161030657322413,0,65247,652,0.0,0,0.0,0.9849446614583334
000975,0.31727632880210876,0.7469326853752136,0.31727632880210876,2.3542023705181285,0,64958,649,0.0,0,0.0,0.86676025390625
000877,0.16303040087223053,1.2108409404754639,0.16303038597106934,7.427087492084662,0,65018,650,0.0,0,0.0,0.9749232700892857
000942,0.3967815637588501,1.3753340244293213,0.3967816233634949,3.4662240977056706,0,64964,649,0.0,0,0.0,0.9717864990234375
000998,0.2959093153476715,1.3072518110275269,0.2959093451499939,4.4177442600364385,0,64936,649,0.0,0,0.0,0.9581321860259434
000356,0.3083171844482422,1.1261566877365112,0.3083171546459198,3.6525917250041493,0,65251,652,0.0,0,0.0,0.94375
000697,0.420886367559433,1.4283421039581299,0.42088639736175537,3.393652332105326,0,64776,647,0.0,0,0.0,0.9368843410326086
000403,0.3130382299423218,1.000934362411499,0.3130382299423218,3.197482820535767,0,65201,652,0.0,0,0.0,0.8965219350961539
000208,0.14403590559959412,1.0227409601211548,0.14403589069843292,7.100598018742852,0,65127,651,0.0,0,0.0,0.9667259954637096
000514,0.46089839935302734,1.149962306022644,0.46089839935302734,2.495045128464039,0,64911,649,0.0,0,0.0,0.8476218639964789
000401,0.2941132187843323,1.7541917562484741,0.2941131591796875,5.964342979896239,0,64965,649,0.0,0,0.0,0.9754322193287037
000248,0.3234449625015259,0.9382382035255432,0.3234449625015259,2.900766165189903,0,64951,649,0.0,0,0.0,0.8807820638020833
000758,0.5456542372703552,2.2459893226623535,0.545654296875,4.116139716163311,0,64894,648,0.0,0,0.0,0.8762019230769231
001192,0.17930462956428528,1.0163682699203491,0.17930464446544647,5.668387859948669,0,65247,652,0.0,0,0.0,0.9950358072916666
001282,0.5574220418930054,2.0811407566070557,0.5574220418930054,3.7335099802288068,0,65153,651,0.0,0,0.0,0.9563245271381579
000876,0.136587992310524,1.301099181175232,0.136587992310524,9.525721545253164,0,64938,649,0.0,0,0.0,0.9908489358836207
000764,0.3816375732421875,2.5187463760375977,0.3816375732421875,6.599838571028747,0,64991,649,0.0,0,0.0,0.9653756277901786
000445,0.20543214678764343,1.0990281105041504,0.20543214678764343,5.3498351046305475,0,64949,649,0.0,0,0.0,0.9694303919057377
000865,0.15310285985469818,1.0893869400024414,0.15310285985469818,7.115392495191278,0,65247,652,0.0,0,0.0,0.8957926432291666
000564,0.31707122921943665,1.8072099685668945,0.31707125902175903,5.699696573390383,0,64821,648,0.0,0,0.0,0.9545001594387755
000149,0.3685727119445801,0.520824670791626,0.3685727119445801,1.413085271678873,0,64838,648,0.0,0,0.0,0.677020263671875
000584,0.5267415642738342,1.8680542707443237,0.5267415046691895,3.5464345493669076,0,64964,649,0.0,0,0.0,0.9600941051136364
001019,0.2520579993724823,1.7314317226409912,0.2520579993724823,6.869179819531707,0,65084,650,0.0,0,0.0,0.994763826069079
001017,0.3734219968318939,1.7204333543777466,0.37342196702957153,4.607209822344234,0,64820,648,0.0,0,0.0,0.9867735166807432
000308,0.4254530072212219,0.46977031230926514,0.4254530370235443,1.104164905240219,0,64821,648,0.0,0,0.0,0.5479956937123494
