image_name,target_components,ohem_mIoU,erd_mIoU,per_image_delta_mIoU,ohem_Pd,erd_Pd,per_image_delta_Pd,ohem_Precision,erd_Precision,per_image_delta_precision,ohem_FA_ppm,erd_FA_ppm,per_image_delta_FA,ohem_FP_components,erd_FP_components,delta_FP_components,target_lost_count,target_gained_count,target_shrink_pixels,target_over_suppressed_pixels,removed_far_fp_pixels,new_fp_components,removed_fp_components,retained_fp_components,ohem_boundary_excess_pixels,erd_boundary_excess_pixels,boundary_excess_delta,ohem_far_fp_pixels,erd_far_fp_pixels,far_fp_delta,ohem_detached_near_fp_pixels,erd_detached_near_fp_pixels,detached_near_fp_delta,target_prob_ohem,target_prob_erd,target_prob_delta,far_bg_prob_ohem,far_bg_prob_erd,far_bg_prob_delta,erd_suppression_target_mean,erd_suppression_target_dilate_mean,erd_suppression_far_bg_mean,erd_protection_target_mean,erd_protection_far_bg_mean,erd_clutter_target_mean,erd_clutter_far_bg_mean
000816,2,0.6818181818181818,0.48,-0.20181818181818179,1.0,1.0,0.0,0.7894736842105263,0.631578947368421,-0.1578947368421053,122.0703125,213.623046875,91.552734375,0,0,0,0,0,7,8,0,0,0,2,8,14,6,0,0,0,0,0,0,0.8348135352134705,0.687318742275238,-0.14749479293823242,5.2228205760229685e-08,1.5775578177112948e-08,-3.64526258067599e-08,2.039205516171249e-17,4.1180317489342144e-10,2.332763433456421,1.0,0.32354840636253357,4.084864713149727e-08,0.6932787299156189
000178,1,0.8076923076923077,0.6060606060606061,-0.20163170163170163,1.0,1.0,0.0,0.9545454545454546,0.7142857142857143,-0.24025974025974028,15.2587890625,122.0703125,106.8115234375,0,0,0,0,0,2,2,0,0,0,1,1,8,7,0,0,0,0,0,0,0.8347189426422119,0.7785958647727966,-0.05612307786941528,1.3559207445723587e-07,2.3922245517837837e-08,-1.1166982716304119e-07,6.32630961793667e-16,1.7772991967035523e-08,2.454704999923706,1.0,0.3220609128475189,1.197520873574831e-06,0.7071545124053955
000732,1,0.7142857142857143,0.5128205128205128,-0.20146520146520153,1.0,1.0,0.0,0.8333333333333334,0.6896551724137931,-0.14367816091954022,76.2939453125,137.3291015625,61.03515625,0,0,0,0,0,5,6,0,0,0,1,5,9,4,0,0,0,0,0,0,0.8240870833396912,0.724956214427948,-0.09913086891174316,1.7825080078637257e-07,6.071185509881616e-08,-1.175389456875564e-07,8.247695928997878e-12,4.5906802664807955e-11,1.8692119121551514,1.0,0.47436103224754333,4.572967554850038e-06,0.6090551018714905
000131,2,0.6585365853658537,0.4583333333333333,-0.20020325203252037,1.0,1.0,0.0,0.9,0.6875,-0.21250000000000002,45.7763671875,152.587890625,106.8115234375,0,0,0,0,0,5,5,0,1,0,1,3,10,7,0,0,0,0,0,0,0.7109853625297546,0.6274356245994568,-0.08354973793029785,1.2673160654230742e-07,3.202698906079604e-08,-9.470461748151138e-08,8.901325856958131e-12,0.0006741575780324638,1.5341508388519287,0.9999992251396179,0.5384507775306702,2.5470269520155853e-06,0.4970100522041321
000787,1,0.8823529411764706,0.6842105263157895,-0.19814241486068107,1.0,1.0,0.0,0.8823529411764706,0.7647058823529411,-0.11764705882352944,30.517578125,61.03515625,30.517578125,0,0,0,0,0,2,4,0,0,0,1,2,4,2,0,0,0,0,0,0,0.9954951405525208,0.88532555103302,-0.11016958951950073,5.1213540075423225e-08,2.2482707251469947e-08,-2.873083282395328e-08,2.0554172966477777e-16,3.227772866695733e-13,2.6542599201202393,1.0,0.2954791784286499,5.8593744967083694e-08,0.7416471838951111
000111,2,0.8055555555555556,0.6097560975609756,-0.19579945799457998,1.0,1.0,0.0,0.8787878787878788,0.7352941176470589,-0.1434937611408199,61.03515625,137.3291015625,76.2939453125,0,0,0,0,0,6,7,0,0,0,2,4,9,5,0,0,0,0,0,0,0.8996211886405945,0.7949625849723816,-0.10465860366821289,3.504452905644939e-08,2.1142483319636085e-08,-1.3902045736813307e-08,1.7176848788471948e-15,1.2201080146212462e-09,1.5393683910369873,1.0,0.4936985373497009,3.651257429737598e-08,0.4944760203361511
000837,2,0.6956521739130435,0.5,-0.19565217391304346,1.0,1.0,0.0,0.8421052631578947,0.6842105263157895,-0.1578947368421052,91.552734375,183.10546875,91.552734375,0,0,0,0,0,6,7,0,0,0,2,6,12,6,0,0,0,0,0,0,0.7901219129562378,0.6856304407119751,-0.1044914722442627,2.505214879988671e-08,1.0055272170461649e-08,-1.499687662942506e-08,1.1497365017508476e-13,6.338689786389295e-07,1.0458052158355713,1.0,0.5897777676582336,4.4732774995281943e-07,0.3335387110710144
000133,2,0.7560975609756098,0.5625,-0.19359756097560976,1.0,1.0,0.0,0.9117647058823529,0.7297297297297297,-0.1820349761526232,45.7763671875,152.587890625,106.8115234375,0,0,0,0,0,5,6,0,1,0,1,3,10,7,0,0,0,0,0,0,0.842756450176239,0.7026239037513733,-0.14013254642486572,4.2598312433028696e-08,2.3043863706107004e-08,-1.955444872692169e-08,1.56576113186091e-10,3.992989149992354e-05,2.8560376167297363,0.9999969601631165,0.2509903013706207,7.400146841973765e-06,0.788972020149231
000163,2,0.7647058823529411,0.5714285714285714,-0.19327731092436973,1.0,1.0,0.0,0.8478260869565217,0.7272727272727273,-0.12055335968379444,106.8115234375,183.10546875,76.2939453125,0,0,0,0,0,8,10,0,0,0,2,7,12,5,0,0,0,0,0,0,0.8719774484634399,0.7493571639060974,-0.12262028455734253,7.635809140538186e-08,3.994114905481183e-08,-3.6416942350570025e-08,9.621912777169409e-14,2.0287756197223672e-10,2.549825429916382,0.9999998211860657,0.30749088525772095,1.628418431209866e-07,0.7214629054069519
000416,1,0.8421052631578947,0.65,-0.19210526315789467,1.0,1.0,0.0,0.8888888888888888,0.8125,-0.07638888888888884,30.517578125,45.7763671875,15.2587890625,0,0,0,0,0,3,3,0,0,0,1,2,3,1,0,0,0,0,0,0,0.9337373375892639,0.7703745365142822,-0.1633628010749817,1.965318006114103e-07,2.324661707575615e-08,-1.7328518708836782e-07,0.0,5.3801459815039365e-12,1.4699146747589111,1.0,0.5991737246513367,9.717673776776792e-09,0.49353912472724915
000839,2,0.673469387755102,0.48148148148148145,-0.19198790627362056,1.0,1.0,0.0,0.7857142857142857,0.65,-0.13571428571428568,137.3291015625,213.623046875,76.2939453125,0,0,0,0,0,7,9,0,0,0,2,9,14,5,0,0,0,0,0,0,0.807063102722168,0.6824380159378052,-0.12462508678436279,4.600922665076723e-08,2.607199078852318e-08,-1.993723586224405e-08,5.894160853836539e-11,5.560000886362104e-07,2.3603286743164062,0.9999969601631165,0.336993932723999,4.106186679564416e-06,0.7077507972717285
000215,2,0.8169014084507042,0.625,-0.19190140845070425,1.0,1.0,0.0,0.8923076923076924,0.7575757575757576,-0.1347319347319348,106.8115234375,244.140625,137.3291015625,0,0,0,0,0,10,13,0,0,0,2,7,16,9,0,0,0,0,0,0,0.897110104560852,0.789517343044281,-0.10759276151657104,5.708647776714315e-08,1.6441058292571142e-08,-4.064541769821517e-08,3.2528126508651615e-17,5.5122486436465223e-11,2.7054669857025146,1.0,0.24506138265132904,9.57601375972672e-09,0.7602519989013672
000212,1,0.8571428571428571,0.6666666666666666,-0.19047619047619047,1.0,1.0,0.0,0.8823529411764706,0.7647058823529411,-0.11764705882352944,61.03515625,122.0703125,61.03515625,0,0,0,0,0,5,6,0,0,0,1,4,8,4,0,0,0,0,0,0,0.9663460850715637,0.8313285708427429,-0.1350175142288208,3.327108188955208e-08,1.4887677757258189e-08,-1.838340324411547e-08,1.519112827440001e-16,4.838932726736189e-11,1.9607934951782227,1.0,0.39031532406806946,8.371251425387527e-08,0.6001280546188354
