image_name,threshold,IoU,nIoU,Pd,detected_targets,target_components,FA,FA_ppm,Precision,Recall,F1,FP_pixels,GT_pixels,FP_components,target_area,mean_prob_target,mean_prob_bg
Misc_25,0.5,0.5882352941176471,0.5882352941176471,1.0,1,1,0.0,0.0,1.0,0.5882352941176471,0.7407407407407407,0,34,0,34,0.5983125567436218,1.4616250609833514e-07
Misc_47,0.5,1.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1.0,0,9,0,9,0.9986889958381653,2.7654843393065676e-07
Misc_357,0.5,0.0,0.0,0.0,0,1,0.0002135991456034176,213.59914560341758,0.0,0.0,0.0,15,26,1,26,0.0008977702236734331,0.002845832845196128
Misc_349,0.5,0.0,0.0,0.0,0,1,0.0009184845005740528,918.4845005740528,0.0,0.0,0.0,84,52,6,52,0.07315243780612946,0.001734578749164939
Misc_395,0.5,0.7551020408163265,0.7551020408163265,1.0,1,1,8.863414778266907e-05,88.63414778266907,0.7551020408163265,1.0,0.8604651162790697,12,37,1,37,0.9768864512443542,8.368891576537862e-05
Misc_346,0.5,0.28125,0.28125,1.0,1,1,0.0003690155307405981,369.0155307405981,0.28125,1.0,0.43902439024390244,23,9,1,9,0.9956486821174622,0.00037051946856081486
Misc_43,0.5,0.8571428571428571,0.8571428571428571,1.0,1,1,5.224296461409863e-05,52.24296461409863,0.8571428571428571,1.0,0.923076923076923,3,18,0,18,0.9955266118049622,5.792007868876681e-05
Misc_66,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,0.0,0.0,1.0,0.6666666666666666,0.8,0,18,0,18,0.6644035577774048,1.53081771259167e-06
Misc_92,0.5,0.0,0.0,0.0,0,1,0.0005457664119756744,545.7664119756745,0.0,0.0,0.0,42,48,1,48,0.008303291164338589,0.0007386585348285735
Misc_176,0.5,0.5238095238095238,0.5238095238095238,1.0,1,1,0.0,0.0,1.0,0.5238095238095238,0.6875000000000001,0,21,0,21,0.5032212734222412,2.435520514154632e-07
Misc_129,0.5,0.7916666666666666,0.7916666666666666,1.0,1,1,0.00012656981731756366,126.56981731756366,0.8085106382978723,0.9743589743589743,0.8837209302325582,9,39,1,39,0.9719040989875793,0.00012894438987132162
Misc_15,0.5,0.7555555555555555,0.7555555555555555,1.0,2,2,0.0,0.0,1.0,0.7555555555555555,0.8607594936708861,0,45,0,45,0.7330571413040161,2.099647566922158e-08
Misc_29,0.5,0.0,0.0,0.0,0,4,0.00013020833333333333,130.20833333333334,0.0,0.0,0.0,11,403,1,403,1.301628344663186e-05,0.00012523111945483834
Misc_248,0.5,0.9444444444444444,0.9444444444444444,1.0,1,1,0.0,0.0,1.0,0.9444444444444444,0.9714285714285714,0,36,0,36,0.9141829013824463,7.0773476181784645e-06
Misc_235,0.5,0.5,0.5,1.0,1,1,0.0,0.0,1.0,0.5,0.6666666666666666,0,12,0,12,0.48192694783210754,2.6517702167438983e-07
Misc_423,0.5,0.6428571428571429,0.6428571428571429,1.0,1,1,5.886970172684458e-05,58.86970172684458,0.8571428571428571,0.72,0.782608695652174,3,25,0,25,0.7142701745033264,5.0731054216157645e-05
