image_id,target_pixels,target_multiscale_support_ratio,target_scale_var_mean,far_bg_pixels,far_bg_high_conf_pixels,far_bg_high_conf_scale_var_mean,single_scale_high_bg_ratio,easy_bg_scale_var_mean
000453,125,0.984,0.012299822643399239,64754,21,0.15922251343727112,0.00032430429008246595,3.0331026579233367e-08
000057,9,0.8888888888888888,0.23042695224285126,65367,1,0.09078478068113327,1.5298239172671226e-05,5.365126121148478e-10
000411,14,0.7142857142857143,0.15632781386375427,65332,0,0.0,0.0,2.0816898552156182e-14
000388,5,1.0,0.22134757041931152,65371,0,0.0,0.0,1.4853529528986416e-15
000082,9,1.0,0.17311634123325348,65367,0,0.0,0.0,3.0148246756462075e-15
000655,36,0.8055555555555556,0.09611647576093674,65100,25,0.17939703166484833,0.00038402457757296467,2.4124959807636515e-09
000962,51,0.9019607843137255,0.031779687851667404,65136,0,0.0,0.0,2.617170658997573e-15
001086,60,0.9666666666666667,0.06590282171964645,65129,0,0.0,0.0,4.914659225240111e-15
000539,21,1.0,0.000988492975011468,65315,12,0.17086082696914673,0.00018372502487943045,4.437726630612815e-09
000381,5,1.0,0.07413233816623688,65371,1,0.1866973340511322,1.5297303085466033e-05,3.278001134421338e-11
000527,17,0.9411764705882353,0.05532124266028404,65319,15,0.16782261431217194,0.00022964221742525145,4.356362826030136e-09
000309,69,1.0,0.01194416917860508,65115,5,0.1628415882587433,7.678722260615834e-05,1.1362097929179527e-09
000065,9,1.0,0.16110527515411377,65367,0,0.0,0.0,1.9904084179185166e-15
000418,32,1.0,0.059515975415706635,65124,24,0.1508551687002182,0.0003685277317118113,6.183734857501122e-09
000306,83,1.0,0.01972346566617489,65033,36,0.15285007655620575,0.000553565113096428,2.1091800306294317e-08
000469,65,1.0,0.007113064173609018,65145,0,0.0,0.0,2.1511351033787207e-10
000088,9,1.0,0.14618878066539764,65367,0,0.0,0.0,2.805020808539744e-16
001007,64,1.0,0.005453262943774462,65089,7,0.1815635859966278,0.00010754505369570896,5.9372320393435984e-09
000690,22,1.0,0.027797896414995193,65304,0,0.0,0.0,9.049149624074104e-11
000686,42,0.9523809523809523,0.05326031893491745,65054,12,0.1563587337732315,0.0001844621391459403,6.338205071898528e-09
000428,98,0.9795918367346939,0.024906380102038383,65029,8,0.171777606010437,0.0001230220363222562,7.718047534410744e-09
000605,14,1.0,0.03992906212806702,65309,0,0.0,0.0,1.5816807499152707e-13
001067,78,0.9871794871794872,0.01508780475705862,65012,2,0.18480432033538818,3.076355134436719e-05,6.067299995748954e-09
001025,44,0.9772727272727273,0.020260315388441086,65130,59,0.1577948033809662,0.0009058805465991095,5.741270214798533e-08
001245,9,1.0,0.1676797717809677,65367,0,0.0,0.0,2.1451491694080005e-09
001045,79,0.9873417721518988,0.019976556301116943,65048,0,0.0,0.0,1.9676353879560793e-09
000767,26,0.7692307692307693,0.09311198443174362,65140,0,0.0,0.0,6.741516234143319e-10
000728,58,0.9655172413793104,0.017390305176377296,65038,7,0.11202763020992279,0.00010762938589747532,2.287312916848805e-08
001065,67,0.9850746268656716,0.036505844444036484,65092,0,0.0,0.0,2.6506679073889927e-09
000540,18,1.0,0.1500973403453827,65328,0,0.0,0.0,4.2410370462882263e-13
000658,38,0.8157894736842105,0.11243684589862823,65098,56,0.17529714107513428,0.000860241482073182,3.8070083974162117e-08
000549,54,0.48148148148148145,0.1292169839143753,65177,0,0.0,0.0,1.732431442746929e-08
000522,163,0.9631901840490797,0.029427647590637207,64638,34,0.15190260112285614,0.0005260063739595904,1.751194744770146e-08
000978,68,1.0,0.008519717492163181,65074,0,0.0,0.0,3.739802589245063e-14
000317,83,1.0,0.02893137000501156,65033,1,0.18443255126476288,1.5376808697123e-05,4.305352963029918e-09
000117,34,0.8529411764705882,0.10730227082967758,65102,19,0.17133259773254395,0.0002918497127584406,6.827301834988475e-09
000184,52,0.9230769230769231,0.1043713241815567,65064,9,0.1726013869047165,0.0001383253412025083,1.8905826237869405e-08
000631,15,0.7333333333333333,0.11222908645868301,65341,0,0.0,0.0,8.260858224687015e-15
000459,72,0.9722222222222222,0.03503315895795822,65083,1,0.0750466138124466,1.5364995467326338e-05,1.0799256600080298e-08
000804,32,0.9375,0.06851281225681305,65114,41,0.17261411249637604,0.0006296648954141966,1.7522356898780345e-08
000819,36,0.8888888888888888,0.05408687889575958,65110,66,0.17746201157569885,0.0010136691752418983,6.303692678955031e-09
001048,32,1.0,0.046736668795347214,65160,21,0.16592665016651154,0.00032228360957642724,1.4583111607180399e-08
000271,58,0.9310344827586207,0.06900915503501892,65144,10,0.16431161761283875,0.0001535060788407221,3.6835243744093304e-09
000358,10,1.0,0.2080119401216507,65206,0,0.0,0.0,2.2357284912288833e-09
000670,20,0.95,0.1365983784198761,65326,4,0.1551404893398285,6.123136270397697e-05,6.427339993564374e-09
000145,20,0.8,0.12630167603492737,65356,1,0.17524287104606628,1.5300814003304976e-05,1.1240394170997092e-09
000118,34,1.0,0.032801613211631775,65122,17,0.1701684445142746,0.000261048493596634,1.1161870538956009e-08
000239,138,1.0,0.010720431804656982,64684,7,0.14599712193012238,0.00010821841568239442,1.9384255978138754e-08
000126,18,0.9444444444444444,0.033749666064977646,65328,0,0.0,0.0,1.172373325976112e-15
000115,33,0.9090909090909091,0.08354007452726364,65113,0,0.0,0.0,4.226954342101408e-09
001171,9,0.8888888888888888,0.23235195875167847,65367,9,0.1682489514350891,0.00013768415255404102,3.3244886843419863e-09
000497,129,0.9844961240310077,0.026587078347802162,64734,5,0.15946564078330994,7.723916334538264e-05,5.603264074949266e-09
000847,42,0.9285714285714286,0.06307929009199142,65074,5,0.1493878811597824,7.683560254479515e-05,5.677204484300091e-09
000462,72,0.9861111111111112,0.03823840990662575,65083,31,0.1750052273273468,0.00047631485948711644,8.451780608709214e-09
000604,14,1.0,0.044052671641111374,65309,0,0.0,0.0,1.197906249021663e-13
000223,34,0.9705882352941176,0.059770528227090836,65212,0,0.0,0.0,9.849658930268998e-14
000810,34,0.9705882352941176,0.0317683219909668,65112,38,0.16459275782108307,0.0005836097800712618,1.4166529060943844e-10
000938,84,1.0,0.0766773670911789,65044,7,0.18181024491786957,0.00010761945759793371,1.0288754737075578e-08
000460,58,0.9482758620689655,0.010173212736845016,65147,12,0.10495155304670334,0.00018419881191766312,4.06906934813378e-08
001001,28,0.9285714285714286,0.05074620619416237,65198,1,0.08549303561449051,1.5337893800423325e-05,1.224816581490984e-09
001108,9,1.0,0.2256566882133484,65367,0,0.0,0.0,6.436335026147738e-14
000826,38,0.9736842105263158,0.040278103202581406,65108,29,0.16985580325126648,0.0004454137740369847,3.7856331402963406e-08
001252,56,1.0,0.06764215975999832,65176,11,0.17317120730876923,0.00016877378176015712,4.176706980274503e-09
000981,66,0.9696969696969697,0.020266931504011154,65071,11,0.16519469022750854,0.00016904611885478938,1.7935610774344468e-09
000429,112,1.0,0.026578634977340698,64816,0,0.0,0.0,3.797548386863525e-10
001277,65,0.9384615384615385,0.0349121168255806,65116,18,0.12736919522285461,0.0002457153387800233,4.954824106562228e-08
001080,72,0.9583333333333334,0.0310280192643404,65063,11,0.1769341081380844,0.00016906690438498072,6.244183230370848e-13
000707,50,0.96,0.053717926144599915,65076,26,0.13940943777561188,0.0003995328538939087,4.261706987307434e-09
000221,68,1.0,0.0580282099545002,64988,37,0.18523374199867249,0.0005693358773927494,1.520207248972838e-08
000265,56,1.0,0.009915164671838284,65176,0,0.0,0.0,1.311906990377268e-13
000672,40,0.9,0.07497681677341461,65106,1,0.15641964972019196,1.5359567474579917e-05,2.5457336239043116e-10
000752,18,0.6111111111111112,0.1802244782447815,65198,6,0.18589173257350922,9.202736280253996e-05,2.8039589747286264e-11
000481,160,0.975,0.0193458404392004,64621,11,0.16156312823295593,0.00017022330202256231,1.3163239387381509e-08
000384,20,0.9,0.15108530223369598,64876,15,0.1648850291967392,0.00023121030889697267,7.402173096693332e-09
000236,62,0.967741935483871,0.03451450914144516,65128,5,0.15542244911193848,7.677189534455227e-05,2.4673929566176867e-09
000125,36,0.5,0.04768764227628708,65120,0,0.0,0.0,2.0357433153214612e-15
000892,44,1.0,0.015955612063407898,65130,14,0.1593715101480484,0.00021495470597267006,4.984856527556758e-09
000238,83,1.0,0.006742185913026333,65033,4,0.1683109998703003,6.1507234788492e-05,4.920025720167587e-09
000639,16,1.0,0.1072123646736145,65330,9,0.1784208118915558,0.00013776213072095515,5.275293535333958e-09
000914,50,1.0,0.02324347011744976,65144,0,0.0,0.0,4.102422814975491e-14
000432,130,1.0,0.012570615857839584,64716,3,0.09442192316055298,4.6356387910254036e-05,8.428536091287242e-09
000489,123,0.959349593495935,0.04230707883834839,64753,24,0.1571759730577469,0.00037063919818386794,1.6672997205091633e-08
000513,163,1.0,0.01874370314180851,64609,13,0.13882090151309967,0.00020121035769010508,2.3863526266154622e-08
000114,16,1.0,0.022661404684185982,65330,24,0.1693362444639206,0.00036736568192254705,2.3310661845243885e-08
000719,56,0.9285714285714286,0.03536180034279823,65054,10,0.1477607786655426,0.0001537184492882836,1.905876345631441e-08
000643,32,0.875,0.1801263391971588,65137,7,0.1490316540002823,0.00010746580284630855,6.836046312352906e-11
000994,27,0.9629629629629629,0.14124362170696259,65159,10,0.10256316512823105,0.00015347074080326585,3.601003273345782e-09
000712,53,0.8301886792452831,0.1391913890838623,65094,3,0.10333434492349625,4.6087196976679875e-05,2.1855106700080507e-12
000242,134,0.9477611940298507,0.04622329771518707,64675,44,0.14701420068740845,0.0006803247004252029,9.97932581014993e-09
001207,18,1.0,0.10115160048007965,65198,6,0.1663830727338791,9.202736280253996e-05,8.996896561086487e-09
000201,58,0.9827586206896551,0.05592803657054901,65038,63,0.18381938338279724,0.0009686644730772779,6.780353611901546e-09
001312,56,1.0,0.0009632320143282413,65176,4,0.17353597283363342,6.137228427642077e-05,2.1894505305986023e-11
000524,20,1.0,0.0933089405298233,65326,0,0.0,0.0,2.187639305817335e-11
000198,56,0.9107142857142857,0.07324723154306412,65060,37,0.18100939691066742,0.0005687058100215186,5.724186458166969e-09
000543,20,0.9,0.05621800944209099,65306,8,0.16352605819702148,0.00012250022968793067,9.050245886044195e-09
000028,9,0.8888888888888888,0.11432809382677078,65367,9,0.17551879584789276,0.00013768415255404102,1.6048578022065385e-09
001323,55,0.9636363636363636,0.0435243621468544,65169,35,0.17269957065582275,0.000537065169022081,3.842614226812202e-09
000331,20,0.9,0.16803058981895447,64876,12,0.18547175824642181,0.00018496824711757815,5.939621683381802e-09
000222,34,1.0,0.033477213233709335,65282,0,0.0,0.0,1.0773554964815801e-10
000869,64,1.0,0.02216991037130356,65099,17,0.13852186501026154,0.0002611407241278668,2.3691562489602802e-08
000692,44,0.8636363636363636,0.16357733309268951,65082,0,0.0,0.0,5.873975195136438e-10
000842,20,1.0,0.028423160314559937,65326,9,0.18692469596862793,0.0001377705660839482,1.2758626100062287e-10
000795,30,0.9,0.18439613282680511,65211,10,0.17181657254695892,0.00015334836147275766,1.6338690400630185e-08
001078,60,0.9833333333333333,0.0074936202727258205,65096,12,0.14733432233333588,0.00018434312400147476,5.3393304000337594e-08
000896,26,1.0,0.008997155353426933,65196,3,0.09903723001480103,4.601509295048776e-05,4.641786510717338e-09
000052,9,1.0,0.2187478095293045,65367,0,0.0,0.0,2.3277687235574588e-15
001256,56,1.0,0.00016618185327388346,65176,36,0.1566029191017151,0.0005523505584877869,3.632851530710468e-08
000292,117,0.9829059829059829,0.02281794510781765,64771,2,0.06526540219783783,3.087801639622671e-05,3.310228091635281e-09
000070,9,1.0,0.1522263139486313,65367,0,0.0,0.0,1.3111090641651306e-15
000443,65,1.0,0.011030853725969791,65174,13,0.15929804742336273,0.00019946604474176818,1.64075808495312e-09
000343,5,1.0,0.22732755541801453,65371,0,0.0,0.0,2.9727049035528034e-15
000504,116,0.9396551724137931,0.04937613755464554,64829,0,0.0,0.0,1.121015988370111e-10
000203,58,0.9482758620689655,0.05337730795145035,65038,6,0.10886440426111221,9.225375934069313e-05,7.782823691071528e-11
000204,60,0.95,0.03385920077562332,65016,1,0.0930178165435791,1.5380829334317707e-05,6.7727849994980716e-09
000943,78,0.9871794871794872,0.007524627726525068,64997,18,0.1761125773191452,0.0002769358585780882,2.6694545240957268e-08
000886,55,1.0,0.014554983004927635,65111,0,0.0,0.0,4.560347884502479e-15
000337,5,1.0,0.1476573646068573,65371,0,0.0,0.0,9.674999847160567e-16
000146,40,0.875,0.06214914843440056,65116,2,0.18387334048748016,3.0714417347502915e-05,3.080312394043716e-10
000778,28,0.9285714285714286,0.046522531658411026,65128,10,0.1858448088169098,0.00015354379068910454,1.4455411090352754e-08
001051,61,0.9836065573770492,0.021162156015634537,65108,16,0.17866498231887817,0.000245745530503164,4.105906725726527e-09
000121,36,0.8888888888888888,0.0851638987660408,65100,12,0.18681377172470093,0.00018433179723502304,7.738430340964442e-09
000196,28,0.8214285714285714,0.05322188884019852,65298,5,0.15925802290439606,7.65720236454409e-05,1.2410029448517435e-08
000647,34,0.8529411764705882,0.11664968729019165,65126,15,0.1546814888715744,0.0002303227589595553,6.912407979342561e-09
001182,9,0.7777777777777778,0.17292486131191254,65393,0,0.0,0.0,8.610135569209776e-17
000972,38,1.0,0.019460637122392654,65159,1,0.18503983318805695,1.5347074080326587e-05,1.03984078292374e-11
000750,9,0.6666666666666666,0.17623619735240936,65367,2,0.11653481423854828,3.059647834534245e-05,7.438648308433216e-11
000568,58,1.0,0.01423303410410881,65147,0,0.0,0.0,5.024447524704101e-10
000585,65,1.0,0.01748969592154026,65116,0,0.0,0.0,1.3525212061438197e-09
000925,61,0.9180327868852459,0.06225508078932762,65142,0,0.0,0.0,1.1383807674292257e-08
001295,19,0.0,5.140449399476665e-09,65317,199,0.16314254701137543,0.0018678138922485724,2.494893180937652e-07
000280,58,1.0,0.03652982786297798,65163,43,0.16544374823570251,0.0006598836763193837,7.021766279535768e-09
000741,64,0.984375,0.027355320751667023,65022,25,0.16670465469360352,0.000384485251145766,8.652862426572483e-09
000360,5,0.6,0.2245190143585205,65408,0,0.0,0.0,1.4059920008506629e-15
000969,63,1.0,0.019235020503401756,65086,25,0.15070001780986786,0.000384107181267861,4.723902335967978e-08
000042,9,1.0,0.037640608847141266,65367,0,0.0,0.0,1.6537635844082743e-11
000087,9,1.0,6.6112055066569475e-12,65367,38,0.1742069125175476,0.0005813330885615066,9.043512605444448e-09
000975,40,0.975,0.03227511793375015,65150,4,0.12403729557991028,6.139677666922487e-05,1.6944747827096762e-08
000877,28,1.0,0.02104118838906288,65198,0,0.0,0.0,1.528080921117954e-16
000942,32,1.0,0.06906252354383469,65156,10,0.15489999949932098,0.00015347780710909202,1.297584173443056e-08
000998,53,1.0,0.015818869695067406,65128,38,0.14717762172222137,0.0005834664046185972,3.0995042976655895e-08
000356,5,1.0,0.07810644060373306,65371,0,0.0,0.0,1.838060259551355e-09
000697,46,0.8043478260869565,0.1105923056602478,65060,4,0.13222838938236237,6.148170919151552e-05,2.8367010962426775e-09
000403,13,0.9230769230769231,0.1878935694694519,65333,0,0.0,0.0,1.93537965195072e-15
000208,31,0.8709677419354839,0.0462631992995739,65275,0,0.0,0.0,3.662882510865363e-14
000514,71,0.0,0.05923318862915039,65107,282,0.1546800583600998,0.0027800390127021672,8.66124807430424e-08
000401,27,0.8148148148148148,0.18201865255832672,65179,0,0.0,0.0,4.895901680623165e-15
000248,60,0.9833333333333333,0.007868928834795952,65139,1,0.16809722781181335,1.5351786180322082e-05,4.3977482766521803e-10
000758,26,0.9230769230769231,0.11675900965929031,65150,2,0.1078016608953476,3.0698388334612435e-05,7.081550457144203e-09
001192,9,1.0,0.2011922299861908,65367,0,0.0,0.0,1.300889396205207e-10
001282,19,1.0,0.08493341505527496,65297,23,0.14550966024398804,0.0003522367030644593,3.136960557981183e-08
000876,58,0.9482758620689655,0.1573234647512436,65130,11,0.18454240262508392,0.00016889298326424075,1.256305193209073e-08
000764,28,0.7142857142857143,0.09782838821411133,65197,6,0.13984452188014984,9.202877433010722e-05,1.083412873303935e-11
000445,61,1.0,0.01227306853979826,65137,0,0.0,0.0,6.824373016559374e-14
000865,24,1.0,0.041357990354299545,65341,47,0.17706181108951569,0.0007193033470562128,1.0798267169320752e-08
000564,98,0.9795918367346939,0.04248610883951187,65029,32,0.1805514544248581,0.0004920881452890249,8.581421795383903e-09
000149,40,0.9,0.09680904448032379,65106,2,0.17192956805229187,3.0719134949159833e-05,1.4220461475034085e-09
000584,55,1.0,0.041547808796167374,65148,1,0.05984894186258316,1.5349665377294774e-05,1.312082942295234e-10
001019,38,1.0,0.0922568142414093,65203,2,0.14337211847305298,3.0673435271383216e-05,1.339650699400119e-11
001017,74,0.972972972972973,0.01197929959744215,65040,0,0.0,0.0,2.7990318951509607e-09
000308,83,0.9879518072289156,0.025506185367703438,65033,13,0.15090759098529816,0.000199898513062599,1.1110907749412036e-08
001318,39,1.0,0.029691267758607864,65225,2,0.11813923716545105,3.0663089306247606e-05,7.279503222434869e-09
000018,9,1.0,0.19445419311523438,65367,0,0.0,0.0,1.7762269433063693e-09
000056,9,1.0,0.010093191638588905,65367,7,0.1581486463546753,0.00010708767420869858,4.509248086037587e-09
000232,56,0.8928571428571429,0.14871029555797577,65175,0,0.0,0.0,2.2147597476688055e-14
000777,28,0.8214285714285714,0.09602908045053482,65148,20,0.17341090738773346,0.0003069933075458955,2.4450841351608688e-08
000328,5,1.0,0.18009769916534424,65371,0,0.0,0.0,1.4045438921482132e-15
001217,18,1.0,0.20229321718215942,65198,0,0.0,0.0,1.0813566708733902e-10
001219,18,1.0,0.06938017904758453,65198,7,0.13757319748401642,0.00010736525660296328,2.957145195381372e-09
000577,65,0.9846153846153847,0.04122086614370346,65145,0,0.0,0.0,1.1676528632875716e-09
000383,5,1.0,0.21601621806621552,65371,0,0.0,0.0,6.326007426227243e-13
001276,58,1.0,0.013309402391314507,65147,0,0.0,0.0,1.963832013673894e-10
000929,44,1.0,0.03601336106657982,65125,36,0.15292325615882874,0.0005527831094049904,2.3066011323180646e-09
000354,5,1.0,0.07751940190792084,65371,0,0.0,0.0,4.1104747101720907e-13
000029,9,0.8888888888888888,0.23771868646144867,65367,0,0.0,0.0,2.9614730349139745e-15
001118,9,1.0,0.062326617538928986,65367,0,0.0,0.0,1.2939880937590242e-11
000006,9,1.0,0.20526112616062164,65367,0,0.0,0.0,1.5886425508426782e-09
000105,28,0.8214285714285714,0.10620484501123428,65146,6,0.15396662056446075,9.21008196972953e-05,1.854492670538832e-09
000486,80,0.9875,0.02020793780684471,65073,1,0.08071887493133545,1.5367356660980745e-05,1.6122452706213153e-08
000074,9,0.7777777777777778,0.2213546633720398,65367,0,0.0,0.0,2.0150172661350958e-16
000275,83,0.9518072289156626,0.04756885766983032,65033,22,0.16329947113990784,0.000338289791336706,7.260510415108001e-09
001189,9,1.0,0.060051169246435165,65367,0,0.0,0.0,2.2417845032575434e-13
000612,15,1.0,0.03642546012997627,65300,0,0.0,0.0,1.1664966952443234e-12
000008,27,0.8148148148148148,0.11174344271421432,65029,0,0.0,0.0,1.400026199572385e-13
001093,55,0.9636363636363636,0.0903375968337059,65111,0,0.0,0.0,9.333875327104026e-16
000034,9,1.0,0.018697340041399002,65367,4,0.1756923496723175,6.11929566906849e-05,5.522737822616364e-09
000949,40,0.975,0.022914770990610123,65213,34,0.1627812385559082,0.0005213684388082131,2.8240030314208298e-09
000039,9,1.0,0.20965257287025452,65380,0,0.0,0.0,8.61263736042883e-16
001138,18,1.0,0.1347217559814453,65198,2,0.10146800428628922,3.067578760084665e-05,2.556383105201121e-09
000677,40,0.95,0.03838428109884262,65106,0,0.0,0.0,8.781018273618102e-11
001198,27,0.9629629629629629,0.12727275490760803,65029,6,0.12533803284168243,9.226652724169217e-05,6.310138633836004e-09
000696,46,0.8695652173913043,0.11657996475696564,65060,12,0.16606013476848602,0.00018444512757454656,9.36373911741839e-09
001230,27,1.0,0.06357031315565109,65029,6,0.1502486616373062,9.226652724169217e-05,3.235193091200017e-08
000590,80,1.0,0.016832102090120316,65073,0,0.0,0.0,7.2189229962695e-14
001243,18,1.0,0.04018126055598259,65315,28,0.16354231536388397,0.00042869172471867107,2.75915246206182e-09
000323,124,0.9838709677419355,0.019040752202272415,64794,18,0.15237024426460266,0.0002778035003241041,1.0989926302329422e-08
001032,88,0.9545454545454546,0.025023965165019035,64985,0,0.0,0.0,3.884990662506027e-10
000488,46,0.9130434782608695,0.08609125018119812,65200,1,0.0522402822971344,1.5337423312883436e-05,6.314192280143516e-09
000413,29,0.9655172413793104,0.024303870275616646,65117,34,0.17269089818000793,0.000522137076339512,5.19277021382436e-09
000700,48,0.9583333333333334,0.08189153671264648,65088,13,0.16296158730983734,0.00019972959685349065,6.3663625482490716e-09
000854,22,1.0,0.048007939010858536,65314,0,0.0,0.0,6.212538261607392e-10
000217,64,0.953125,0.026999739930033684,65022,15,0.15682317316532135,0.00023069115068745963,6.878055014425399e-09
000101,30,0.8333333333333334,0.07802626490592957,65146,1,0.06092113256454468,1.5350136616215885e-05,5.17112042075496e-08
000518,129,0.9534883720930233,0.059182971715927124,64715,3,0.13287025690078735,4.635710422622267e-05,2.36897679251058e-09
000578,80,1.0,0.02112375572323799,65073,3,0.16652140021324158,4.610206998294223e-05,6.357060433614947e-10
000950,41,1.0,0.000398543692426756,65145,8,0.1332918405532837,0.00012280297797221583,6.505536553902402e-09
000031,18,1.0,0.10455061495304108,65198,2,0.1815081089735031,3.067578760084665e-05,1.327701837361417e-10
000888,44,1.0,0.01349628809839487,65149,0,0.0,0.0,1.086300696612327e-16
000256,124,0.9838709677419355,0.018180619925260544,64771,38,0.12536616623401642,0.0005866823115283074,6.238396821345304e-08
000419,33,0.45454545454545453,0.061602476984262466,65150,0,0.0,0.0,1.7598807966479058e-09
000035,9,0.8888888888888888,0.20721739530563354,65367,4,0.1522856056690216,6.11929566906849e-05,4.008094744989421e-09
000872,79,0.9873417721518988,0.06627942621707916,65048,66,0.17236635088920593,0.0010146353462058787,1.4618331434235188e-08
001147,9,1.0,0.17503371834754944,65367,0,0.0,0.0,1.6065239806186847e-15
001033,35,1.0,0.013102825731039047,65171,73,0.17519739270210266,0.0011201301192248086,1.1767398611084445e-08
000991,47,1.0,0.01819515973329544,65124,6,0.1589331477880478,9.213193292795283e-05,1.1391495524648576e-09
001113,9,1.0,0.059352949261665344,65367,0,0.0,0.0,1.2455588996188385e-14
000884,35,1.0,0.10919848084449768,65171,28,0.15967199206352234,0.0004296389498396526,1.2589362885506716e-10
001292,12,0.9166666666666666,0.198961541056633,65334,0,0.0,0.0,7.642988464340306e-09
000235,80,0.9875,0.014088687486946583,65073,0,0.0,0.0,4.803861128332976e-11
000185,52,0.8653846153846154,0.06604012846946716,65054,50,0.16647525131702423,0.0007685922464414179,1.3150451838583876e-09
000404,32,0.90625,0.07853540778160095,65134,20,0.15795645117759705,0.00030705929314950715,8.798449968594468e-09
001071,47,1.0,0.06209277734160423,65124,0,0.0,0.0,8.330369727360676e-11
000340,5,1.0,0.022556772455573082,65371,2,0.15342842042446136,3.0594606170932065e-05,2.2484340507066686e-14
000387,5,0.6,0.22019079327583313,65371,1,0.1376207321882248,1.5297303085466033e-05,5.180750813971787e-15
000990,47,0.9787234042553191,0.019145332276821136,65124,0,0.0,0.0,1.3219406038572634e-15
000254,131,0.9694656488549618,0.029400892555713654,64707,100,0.16292138397693634,0.0015454278517007434,5.703864403017178e-08
000953,86,0.9883720930232558,0.03279624879360199,64992,0,0.0,0.0,1.3147273270064375e-09
000770,13,0.7692307692307693,0.1579490453004837,65343,3,0.1237846240401268,4.591157430788302e-05,8.628786574149672e-09
000241,117,1.0,0.013840744271874428,64758,0,0.0,0.0,5.055960983213481e-09
000559,54,1.0,0.017528096213936806,65177,9,0.18079696595668793,0.00013808552096598493,9.376603937738537e-10
000357,5,1.0,2.3148973923525773e-05,65371,27,0.17434293031692505,0.00041302718330758287,1.9170435905380145e-08
000905,75,0.96,0.01574413850903511,65052,16,0.17204025387763977,0.0002459570804894546,1.6761172005885783e-08
000068,18,0.8333333333333334,0.18692462146282196,65198,6,0.15655875205993652,9.202736280253996e-05,1.4953945637330435e-08
000097,30,0.9333333333333333,0.07949378341436386,65136,0,0.0,0.0,1.304669347952864e-14
000108,16,0.9375,0.07130935788154602,65340,4,0.15983742475509644,6.121824303642486e-05,1.3740798721073588e-08
000618,14,1.0,0.03486819192767143,65309,0,0.0,0.0,1.3471457293873917e-13
000982,108,0.9907407407407407,0.03674305975437164,64992,50,0.1468365639448166,0.0007693254554406696,5.290060833829102e-09
000743,66,0.7727272727272727,0.052279282361269,65000,0,0.0,0.0,2.825877754020212e-09
000279,58,1.0,0.0031481878831982613,65144,14,0.13673923909664154,0.00021490851037701093,1.844424168950809e-08
000824,38,0.9210526315789473,0.11790596693754196,65098,20,0.1566990464925766,0.00030722910074042214,1.2595823939420825e-08
001058,61,1.0,0.02625596523284912,65108,0,0.0,0.0,1.6552448922282784e-15
000681,42,0.8095238095238095,0.10735518485307693,65107,12,0.1686612218618393,0.00018431197874268512,4.348063686876458e-09
001196,9,1.0,0.00010831536201294512,65367,0,0.0,0.0,4.3858188103635396e-16
001275,54,1.0,0.013779975473880768,65177,10,0.15463200211524963,0.00015342835662887215,5.363706812033797e-09
000760,26,0.8076923076923077,0.15926358103752136,65180,0,0.0,0.0,2.1101742179790647e-15
000089,18,1.0,0.09824413806200027,65198,63,0.1665239930152893,0.0009662873094266695,6.025176801927046e-09
000054,27,0.8888888888888888,0.18353122472763062,65029,0,0.0,0.0,1.4176031008783507e-11
000624,30,0.9333333333333333,0.051727939397096634,65136,0,0.0,0.0,1.4390455493895615e-10
000987,26,1.0,0.006935048382729292,65196,46,0.17887809872627258,0.0007055647585741457,8.305496734806184e-09
001179,9,0.7777777777777778,0.1206459328532219,65367,3,0.151763454079628,4.589471751801368e-05,2.0584054460925927e-09
000338,5,1.0,0.20598569512367249,65371,0,0.0,0.0,7.695392793385437e-16
000206,60,0.9333333333333333,0.05323436111211777,65036,6,0.15729740262031555,9.225659634663878e-05,1.995196186044268e-08
000177,50,0.8,0.0633157342672348,65056,37,0.17197491228580475,0.0005687407771765863,1.2953132788595667e-08
000565,65,1.0,0.03853673115372658,65116,2,0.14154697954654694,3.0714417347502915e-05,1.5436729228213153e-08
001134,9,0.8888888888888888,0.18016354739665985,65393,0,0.0,0.0,1.2723127317193971e-15
000130,38,0.8947368421052632,0.07418635487556458,65088,12,0.16779331862926483,0.00018436578171091445,3.3320206593856483e-09
000952,50,1.0,0.004841442219913006,65141,2,0.07299861311912537,3.0702629680232115e-05,4.039250267595662e-09
001082,82,1.0,0.0325857475399971,65047,33,0.1617373526096344,0.0005073254723507618,2.749150951331103e-08
000136,38,0.868421052631579,0.10051262378692627,65098,0,0.0,0.0,2.5790003466141798e-09
000551,56,1.0,0.02005551941692829,65176,45,0.15582498908042908,0.0006904381981097336,3.820329297354874e-08
000288,58,0.9655172413793104,0.061838895082473755,65144,2,0.1804419755935669,3.0701215768144416e-05,5.417875481583678e-09
000619,14,0.9285714285714286,0.06254760921001434,65342,0,0.0,0.0,6.531410747532065e-14
000852,42,0.9285714285714286,0.04675048217177391,65054,23,0.15818342566490173,0.00035355243336305224,1.2875071009332828e-09
001165,9,1.0,0.05406157672405243,65367,8,0.17103765904903412,0.0001223859133813698,5.403787417535e-10
000321,115,1.0,0.007024355698376894,64779,16,0.16206279397010803,0.0002469936244770682,4.336889070089001e-09
001231,9,1.0,0.08188127726316452,65367,0,0.0,0.0,2.1312172268942928e-14
000501,113,1.0,0.01773511804640293,64775,9,0.1832260638475418,0.00013894249324585104,3.925774372248725e-09
000393,5,1.0,0.19316129386425018,65371,13,0.1648087203502655,0.00019886494011105843,2.1249990656002637e-09
